Model,DPO4104
Firmware Version,2.48

Point Format,Y,,,,Point Format,Y
Horizontal Units,S,,,,Horizontal Units,Hz
Horizontal Scale,2e-06,,,,Horizontal Scale,2.5e+08
Sample Interval,2e-10,,,,Sample Interval,25000
Record Length,100000,,,,Record Length,100000
Gating,0.0% to 100.0%,0.0% to 100.0%,0.0% to 100.0%,,Gating,0.0% to 100.0%
Probe Attenuation,1,1,1,,Probe Attenuation,1
Vertical Units,V,V,V,,Vertical Units,V
Vertical Offset,0,0,0,,Vertical Offset,0
Vertical Scale,0.1,0.1,1,,Vertical Scale,0.0005
Label,,,,,Label,
TIME,CH1,CH2,CH3,,TIME,MATH
-8.50380e-06,0.00985938,0.00626562,0.807812,,1.70225e+08,1.32813e-06
-8.50360e-06,0.00990625,0.00607813,0.807344,,1.70250e+08,1.25e-06
-8.50340e-06,0.00989063,0.00560937,0.802812,,1.70275e+08,1.25e-06
-8.50320e-06,0.00978125,0.00545313,0.803906,,1.70300e+08,1.25e-06
-8.50300e-06,0.009625,0.00535937,0.802031,,1.70325e+08,1.01562e-06
-8.50280e-06,0.00954687,0.00525,0.803281,,1.70350e+08,8.59375e-07
-8.50260e-06,0.00985938,0.005375,0.805625,,1.70375e+08,7.03125e-07
-8.50240e-06,0.00973438,0.00523438,0.805937,,1.70400e+08,6.25e-07
-8.50220e-06,0.00973438,0.0054375,0.804219,,1.70425e+08,7.03125e-07
-8.50200e-06,0.00935938,0.00504688,0.803594,,1.70450e+08,7.8125e-07
-8.50180e-06,0.00945312,0.00492188,0.807344,,1.70475e+08,7.8125e-07
-8.50160e-06,0.00951562,0.00521875,0.801562,,1.70500e+08,8.59375e-07
-8.50140e-06,0.00932812,0.00473438,0.804375,,1.70525e+08,9.375e-07
-8.50120e-06,0.008875,0.00442188,0.803438,,1.70550e+08,1.09375e-06
-8.50100e-06,0.00942187,0.00504688,0.804219,,1.70575e+08,7.8125e-07
-8.50080e-06,0.00939062,0.00496875,0.805156,,1.70600e+08,4.6875e-07
-8.50060e-06,0.00907812,0.00476562,0.803281,,1.70625e+08,7.03125e-07
-8.50040e-06,0.00884375,0.00435937,0.803594,,1.70650e+08,9.375e-07
-8.50020e-06,0.0084375,0.00401562,0.800937,,1.70675e+08,9.375e-07
-8.50000e-06,0.00896875,0.00421875,0.80125,,1.70700e+08,1.01562e-06
-8.49980e-06,0.00876562,0.00410937,0.800781,,1.70725e+08,5.46875e-07
-8.49960e-06,0.00934375,0.004875,0.800312,,1.70750e+08,1.5625e-07
-8.49940e-06,0.0088125,0.00453125,0.801562,,1.70775e+08,6.25e-07
-8.49920e-06,0.009,0.004375,0.805937,,1.70800e+08,1.09375e-06
-8.49900e-06,0.00839062,0.00423438,0.800469,,1.70825e+08,1.17187e-06
-8.49880e-06,0.00857812,0.00426562,0.800625,,1.70850e+08,1.32813e-06
-8.49860e-06,0.00848438,0.00382813,0.800312,,1.70875e+08,8.59375e-07
-8.49840e-06,0.00817187,0.0036875,0.802187,,1.70900e+08,3.90625e-07
-8.49820e-06,0.00810938,0.00385937,0.799844,,1.70925e+08,3.04688e-06
-8.49800e-06,0.00857812,0.0041875,0.800469,,1.70950e+08,5.70313e-06
-8.49780e-06,0.00859375,0.0045625,0.800937,,1.70975e+08,8.4375e-06
-8.49760e-06,0.00785938,0.00329688,0.800781,,1.71000e+08,1.11719e-05
-8.49740e-06,0.00845312,0.00367188,0.799687,,1.71025e+08,8.4375e-06
-8.49720e-06,0.0085,0.00384375,0.797969,,1.71050e+08,5.70313e-06
-8.49700e-06,0.00773438,0.00364063,0.800312,,1.71075e+08,3.04688e-06
-8.49680e-06,0.0078125,0.00364063,0.797344,,1.71100e+08,3.90625e-07
-8.49660e-06,0.0083125,0.003625,0.79875,,1.71125e+08,5.46875e-07
-8.49640e-06,0.00810938,0.00378125,0.800312,,1.71150e+08,7.8125e-07
-8.49620e-06,0.00817187,0.0034375,0.800312,,1.71175e+08,8.59375e-07
-8.49600e-06,0.00790625,0.00340625,0.799375,,1.71200e+08,1.01562e-06
-8.49580e-06,0.00790625,0.00317188,0.799375,,1.71225e+08,9.375e-07
-8.49560e-06,0.008,0.00290625,0.796562,,1.71250e+08,8.59375e-07
-8.49540e-06,0.0081875,0.00314063,0.795469,,1.71275e+08,6.25e-07
-8.49520e-06,0.008,0.00279688,0.798437,,1.71300e+08,4.6875e-07
-8.49500e-06,0.00796875,0.002875,0.798281,,1.71325e+08,5.46875e-07
-8.49480e-06,0.00757812,0.0025625,0.793906,,1.71350e+08,6.25e-07
-8.49460e-06,0.007875,0.002625,0.798125,,1.71375e+08,6.25e-07
-8.49440e-06,0.00807812,0.00278125,0.798125,,1.71400e+08,6.25e-07
-8.49420e-06,0.0081875,0.00239063,0.7975,,1.71425e+08,5.46875e-07
-8.49400e-06,0.00773438,0.0025625,0.794687,,1.71450e+08,5.46875e-07
-8.49380e-06,0.0071875,0.00240625,0.792344,,1.71475e+08,8.59375e-07
-8.49360e-06,0.00720312,0.00217188,0.7975,,1.71500e+08,1.25e-06
-8.49340e-06,0.00734375,0.00214063,0.796719,,1.71525e+08,9.375e-07
-8.49320e-06,0.00767187,0.002125,0.795781,,1.71550e+08,7.03125e-07
-8.49300e-06,0.00698438,0.00210937,0.794687,,1.71575e+08,8.59375e-07
-8.49280e-06,0.007875,0.002625,0.794219,,1.71600e+08,1.01562e-06
-8.49260e-06,0.0075,0.00195312,0.795,,1.71625e+08,8.59375e-07
-8.49240e-06,0.00740625,0.00207813,0.7975,,1.71650e+08,7.8125e-07
-8.49220e-06,0.007125,0.00204688,0.794844,,1.71675e+08,7.03125e-07
-8.49200e-06,0.00692187,0.00225,0.795156,,1.71700e+08,6.25e-07
-8.49180e-06,0.00714062,0.00189063,0.794844,,1.71725e+08,5.46875e-07
-8.49160e-06,0.00717187,0.00226562,0.794687,,1.71750e+08,4.6875e-07
-8.49140e-06,0.00785938,0.00223438,0.797344,,1.71775e+08,7.03125e-07
-8.49120e-06,0.00676562,0.00232813,0.789062,,1.71800e+08,9.375e-07
-8.49100e-06,0.00746875,0.00214063,0.795625,,1.71825e+08,7.8125e-07
-8.49080e-06,0.00773438,0.00192188,0.79625,,1.71850e+08,7.03125e-07
-8.49060e-06,0.00678125,0.00190625,0.789219,,1.71875e+08,7.03125e-07
-8.49040e-06,0.00732812,0.0018125,0.794687,,1.71900e+08,7.8125e-07
-8.49020e-06,0.00725,0.00184375,0.793906,,1.71925e+08,3.35937e-06
-8.49000e-06,0.00748438,0.00196875,0.793906,,1.71950e+08,6.01562e-06
-8.48980e-06,0.0070625,0.00173438,0.796406,,1.71975e+08,8.82812e-06
-8.48960e-06,0.00698438,0.00176563,0.792969,,1.72000e+08,1.17188e-05
-8.48940e-06,0.00717187,0.00192188,0.796875,,1.72025e+08,8.67187e-06
-8.48920e-06,0.00675,0.001875,0.7925,,1.72050e+08,5.70313e-06
-8.48900e-06,0.00696875,0.00167188,0.793906,,1.72075e+08,3.04688e-06
-8.48880e-06,0.007,0.0016875,0.795,,1.72100e+08,3.90625e-07
-8.48860e-06,0.00704687,0.00154688,0.792812,,1.72125e+08,7.8125e-07
-8.48840e-06,0.00676562,0.00153125,0.79125,,1.72150e+08,1.25e-06
-8.48820e-06,0.00703125,0.00170312,0.797344,,1.72175e+08,7.8125e-07
-8.48800e-06,0.00704687,0.00157813,0.795312,,1.72200e+08,3.90625e-07
-8.48780e-06,0.007,0.00140625,0.794531,,1.72225e+08,7.03125e-07
-8.48760e-06,0.00667187,0.00114063,0.791875,,1.72250e+08,1.01562e-06
-8.48740e-06,0.00642187,0.0011875,0.794687,,1.72275e+08,7.8125e-07
-8.48720e-06,0.00709375,0.00153125,0.796406,,1.72300e+08,6.25e-07
-8.48700e-06,0.00675,0.00142188,0.796719,,1.72325e+08,1.01562e-06
-8.48680e-06,0.00682812,0.00142188,0.796562,,1.72350e+08,1.40625e-06
-8.48660e-06,0.00671875,0.00117188,0.794844,,1.72375e+08,1.48437e-06
-8.48640e-06,0.00704687,0.001125,0.79625,,1.72400e+08,1.64062e-06
-8.48620e-06,0.0068125,0.000859375,0.794375,,1.72425e+08,1.40625e-06
-8.48600e-06,0.00695312,0.000703125,0.795,,1.72450e+08,1.17187e-06
-8.48580e-06,0.00646875,0.0005,0.795156,,1.72475e+08,1.25e-06
-8.48560e-06,0.006875,0.00117188,0.796875,,1.72500e+08,1.32813e-06
-8.48540e-06,0.00682812,0.000578125,0.795156,,1.72525e+08,1.40625e-06
-8.48520e-06,0.00690625,0.000921875,0.796719,,1.72550e+08,1.48437e-06
-8.48500e-06,0.00734375,0.00101563,0.797344,,1.72575e+08,1.79688e-06
-8.48480e-06,0.00648438,0.000234375,0.793125,,1.72600e+08,2.1875e-06
-8.48460e-06,0.00701562,0.00109375,0.795312,,1.72625e+08,1.95312e-06
-8.48440e-06,0.0066875,0.0006875,0.796875,,1.72650e+08,1.71875e-06
-8.48420e-06,0.00632812,0.000296875,0.7925,,1.72675e+08,1.17187e-06
-8.48400e-06,0.00673438,0.000140625,0.794062,,1.72700e+08,6.25e-07
-8.48380e-06,0.0071875,0.0005625,0.797656,,1.72725e+08,7.8125e-07
-8.48360e-06,0.00695312,0.00025,0.796562,,1.72750e+08,1.01562e-06
-8.48340e-06,0.00684375,0.00028125,0.798281,,1.72775e+08,1.17187e-06
-8.48320e-06,0.00675,9.375e-05,0.7975,,1.72800e+08,1.32813e-06
-8.48300e-06,0.00665625,0.000359375,0.8,,1.72825e+08,1.40625e-06
-8.48280e-06,0.006625,-0.00021875,0.795781,,1.72850e+08,1.48437e-06
-8.48260e-06,0.00682812,-0.000125,0.797344,,1.72875e+08,1.25e-06
-8.48240e-06,0.00676562,0.000140625,0.799375,,1.72900e+08,1.01562e-06
-8.48220e-06,0.00664062,0.000140625,0.797656,,1.72925e+08,3.125e-06
-8.48200e-06,0.0064375,-4.6875e-05,0.795781,,1.72950e+08,5.3125e-06
-8.48180e-06,0.0065625,7.8125e-05,0.799375,,1.72975e+08,7.5e-06
-8.48160e-06,0.00673438,0.00046875,0.799375,,1.73000e+08,9.6875e-06
-8.48140e-06,0.00670312,0.000421875,0.797969,,1.73025e+08,6.95313e-06
-8.48120e-06,0.00657812,0.000296875,0.798906,,1.73050e+08,4.21875e-06
-8.48100e-06,0.00640625,6.25e-05,0.799687,,1.73075e+08,2.34375e-06
-8.48080e-06,0.00645312,0,0.8,,1.73100e+08,5.46875e-07
-8.48060e-06,0.0064375,-0.000203125,0.800469,,1.73125e+08,5.46875e-07
-8.48040e-06,0.00653125,0.0003125,0.798906,,1.73150e+08,6.25e-07
-8.48020e-06,0.0065,-4.6875e-05,0.800781,,1.73175e+08,6.25e-07
-8.48000e-06,0.00675,0.00040625,0.800469,,1.73200e+08,7.03125e-07
-8.47980e-06,0.00654687,3.125e-05,0.80125,,1.73225e+08,4.6875e-07
-8.47960e-06,0.006625,0.000234375,0.800937,,1.73250e+08,3.125e-07
-8.47940e-06,0.00629687,-6.25e-05,0.800937,,1.73275e+08,3.90625e-07
-8.47920e-06,0.006375,7.8125e-05,0.802656,,1.73300e+08,4.6875e-07
-8.47900e-06,0.00673438,-0.00028125,0.801406,,1.73325e+08,4.6875e-07
-8.47880e-06,0.00682812,0.000265625,0.805625,,1.73350e+08,5.46875e-07
-8.47860e-06,0.0068125,0.000890625,0.806094,,1.73375e+08,7.03125e-07
-8.47840e-06,0.00620312,-0.000203125,0.800781,,1.73400e+08,8.59375e-07
-8.47820e-06,0.00673438,0.0009375,0.80125,,1.73425e+08,6.25e-07
-8.47800e-06,0.00664062,0.00075,0.803438,,1.73450e+08,3.90625e-07
-8.47780e-06,0.00628125,0.000328125,0.802969,,1.73475e+08,2.34375e-07
-8.47760e-06,0.00651562,0.000296875,0.80375,,1.73500e+08,1.5625e-07
-8.47740e-06,0.00617187,0.000921875,0.801875,,1.73525e+08,5.46875e-07
-8.47720e-06,0.00646875,0.000640625,0.803906,,1.73550e+08,1.01562e-06
-8.47700e-06,0.00659375,0.00028125,0.803438,,1.73575e+08,8.59375e-07
-8.47680e-06,0.00648438,0.000484375,0.803125,,1.73600e+08,7.8125e-07
-8.47660e-06,0.00620312,0.00107813,0.802969,,1.73625e+08,9.375e-07
-8.47640e-06,0.0063125,0.00075,0.802656,,1.73650e+08,1.09375e-06
-8.47620e-06,0.00646875,0.000515625,0.80625,,1.73675e+08,1.32813e-06
-8.47600e-06,0.00654687,0.00084375,0.806406,,1.73700e+08,1.5625e-06
-8.47580e-06,0.00625,0.000875,0.803594,,1.73725e+08,1.32813e-06
-8.47560e-06,0.00621875,0.000953125,0.804844,,1.73750e+08,1.17187e-06
-8.47540e-06,0.0061875,0.00104688,0.802969,,1.73775e+08,1.01562e-06
-8.47520e-06,0.00639062,0.001,0.808437,,1.73800e+08,9.375e-07
-8.47500e-06,0.00623438,0.000984375,0.804062,,1.73825e+08,8.59375e-07
-8.47480e-06,0.00635938,0.000890625,0.806094,,1.73850e+08,7.8125e-07
-8.47460e-06,0.00617187,0.0005,0.802031,,1.73875e+08,1.09375e-06
-8.47440e-06,0.00617187,0.00075,0.805937,,1.73900e+08,1.40625e-06
-8.47420e-06,0.00648438,0.000828125,0.808125,,1.73925e+08,3.75e-06
-8.47400e-06,0.00634375,0.000921875,0.807187,,1.73950e+08,6.17187e-06
-8.47380e-06,0.0063125,0.00075,0.805937,,1.73975e+08,8.35937e-06
-8.47360e-06,0.00657812,0.00065625,0.809375,,1.74000e+08,1.0625e-05
-8.47340e-06,0.00625,0.00084375,0.807031,,1.74025e+08,8.125e-06
-8.47320e-06,0.0063125,0.000796875,0.808281,,1.74050e+08,5.625e-06
-8.47300e-06,0.00617187,0.000453125,0.803906,,1.74075e+08,3.67187e-06
-8.47280e-06,0.00634375,0.000203125,0.807812,,1.74100e+08,1.79688e-06
-8.47260e-06,0.0065,0,0.8075,,1.74125e+08,1.79688e-06
-8.47240e-06,0.00659375,0.00053125,0.81,,1.74150e+08,1.79688e-06
-8.47220e-06,0.00685938,0.00075,0.812031,,1.74175e+08,1.95312e-06
-8.47200e-06,0.00609375,-0.00028125,0.805312,,1.74200e+08,2.1875e-06
-8.47180e-06,0.006375,0.00084375,0.811719,,1.74225e+08,1.95312e-06
-8.47160e-06,0.00632812,0.000546875,0.809687,,1.74250e+08,1.71875e-06
-8.47140e-06,0.00620312,0.000296875,0.810937,,1.74275e+08,1.64062e-06
-8.47120e-06,0.00621875,-0.000265625,0.807031,,1.74300e+08,1.5625e-06
-8.47100e-06,0.00620312,0.00065625,0.81125,,1.74325e+08,1.25e-06
-8.47080e-06,0.00626562,0.000359375,0.809531,,1.74350e+08,9.375e-07
-8.47060e-06,0.0061875,0.000234375,0.80625,,1.74375e+08,9.375e-07
-8.47040e-06,0.00620312,0.000171875,0.809531,,1.74400e+08,1.01562e-06
-8.47020e-06,0.006125,0.000421875,0.808281,,1.74425e+08,1.17187e-06
-8.47000e-06,0.00607812,-6.25e-05,0.808281,,1.74450e+08,1.40625e-06
-8.46980e-06,0.0061875,0.000359375,0.809219,,1.74475e+08,1.17187e-06
-8.46960e-06,0.00615625,0.000109375,0.80875,,1.74500e+08,1.01562e-06
-8.46940e-06,0.00620312,9.375e-05,0.80875,,1.74525e+08,5.46875e-07
-8.46920e-06,0.00617187,-0.00015625,0.808437,,1.74550e+08,1.5625e-07
-8.46900e-06,0.0061875,7.8125e-05,0.806719,,1.74575e+08,3.90625e-07
-8.46880e-06,0.00635938,0.000453125,0.810156,,1.74600e+08,7.03125e-07
-8.46860e-06,0.00623438,0.000734375,0.808437,,1.74625e+08,8.59375e-07
-8.46840e-06,0.00640625,0.000171875,0.810156,,1.74650e+08,1.01562e-06
-8.46820e-06,0.00604687,9.375e-05,0.806562,,1.74675e+08,9.375e-07
-8.46800e-06,0.00604687,-0.00028125,0.807344,,1.74700e+08,9.375e-07
-8.46780e-06,0.00640625,-0.00015625,0.809375,,1.74725e+08,8.59375e-07
-8.46760e-06,0.00614062,-0.00028125,0.81,,1.74750e+08,7.8125e-07
-8.46740e-06,0.00645312,-0.000171875,0.807656,,1.74775e+08,6.25e-07
-8.46720e-06,0.006375,-0.000171875,0.809063,,1.74800e+08,4.6875e-07
-8.46700e-06,0.00615625,-0.000140625,0.8075,,1.74825e+08,6.25e-07
-8.46680e-06,0.00626562,-0.000171875,0.810469,,1.74850e+08,7.8125e-07
-8.46660e-06,0.00623438,-0.00040625,0.809219,,1.74875e+08,1.01562e-06
-8.46640e-06,0.00651562,-0.00065625,0.808906,,1.74900e+08,1.25e-06
-8.46620e-06,0.00648438,-0.000640625,0.808906,,1.74925e+08,3.28125e-06
-8.46600e-06,0.00653125,-0.000359375,0.809219,,1.74950e+08,5.39062e-06
-8.46580e-06,0.0064375,0,0.813437,,1.74975e+08,7.1875e-06
-8.46560e-06,0.00609375,-0.000859375,0.805469,,1.75000e+08,8.98437e-06
-8.46540e-06,0.00626562,1.5625e-05,0.810312,,1.75025e+08,6.48437e-06
-8.46520e-06,0.006125,4.6875e-05,0.807969,,1.75050e+08,4.0625e-06
-8.46500e-06,0.00620312,-0.000671875,0.805312,,1.75075e+08,2.5e-06
-8.46480e-06,0.00609375,-0.00090625,0.807656,,1.75100e+08,9.375e-07
-8.46460e-06,0.00628125,-0.00034375,0.807656,,1.75125e+08,1.5625e-06
-8.46440e-06,0.006375,-0.00025,0.809687,,1.75150e+08,2.1875e-06
-8.46420e-06,0.0063125,-0.000484375,0.806562,,1.75175e+08,1.79688e-06
-8.46400e-06,0.0063125,-0.00065625,0.807656,,1.75200e+08,1.48437e-06
-8.46380e-06,0.0061875,-0.000953125,0.806719,,1.75225e+08,1.01562e-06
-8.46360e-06,0.00609375,-0.00071875,0.808437,,1.75250e+08,6.25e-07
-8.46340e-06,0.00635938,-0.00096875,0.8075,,1.75275e+08,6.25e-07
-8.46320e-06,0.00607812,-0.001,0.806719,,1.75300e+08,6.25e-07
-8.46300e-06,0.00625,-0.00096875,0.807812,,1.75325e+08,9.375e-07
-8.46280e-06,0.006125,-0.000859375,0.807031,,1.75350e+08,1.25e-06
-8.46260e-06,0.00609375,-0.00126562,0.804062,,1.75375e+08,1.01562e-06
-8.46240e-06,0.00654687,-0.00103125,0.808281,,1.75400e+08,7.8125e-07
-8.46220e-06,0.00617187,-0.001375,0.805625,,1.75425e+08,7.8125e-07
-8.46200e-06,0.00635938,-0.00151562,0.804375,,1.75450e+08,8.59375e-07
-8.46180e-06,0.0063125,-0.00153125,0.802656,,1.75475e+08,1.25e-06
-8.46160e-06,0.0060625,-0.00179688,0.801094,,1.75500e+08,1.64062e-06
-8.46140e-06,0.0065625,-0.00146875,0.806875,,1.75525e+08,1.5625e-06
-8.46120e-06,0.0061875,-0.00160937,0.807187,,1.75550e+08,1.5625e-06
-8.46100e-06,0.00635938,-0.001375,0.806562,,1.75575e+08,1.32813e-06
-8.46080e-06,0.00651562,-0.0018125,0.807969,,1.75600e+08,1.09375e-06
-8.46060e-06,0.00601562,-0.00189063,0.80375,,1.75625e+08,7.03125e-07
-8.46040e-06,0.00654687,-0.00170312,0.806875,,1.75650e+08,3.90625e-07
-8.46020e-06,0.00598438,-0.0019375,0.801875,,1.75675e+08,5.46875e-07
-8.46000e-06,0.00629687,-0.00204688,0.806562,,1.75700e+08,7.8125e-07
-8.45980e-06,0.00598438,-0.00248437,0.807031,,1.75725e+08,8.59375e-07
-8.45960e-06,0.00653125,-0.00217187,0.805469,,1.75750e+08,9.375e-07
-8.45940e-06,0.00659375,-0.00232812,0.805469,,1.75775e+08,9.375e-07
-8.45920e-06,0.00604687,-0.0024375,0.802031,,1.75800e+08,9.375e-07
-8.45900e-06,0.00620312,-0.00242187,0.803281,,1.75825e+08,7.8125e-07
-8.45880e-06,0.00645312,-0.00239062,0.805781,,1.75850e+08,6.25e-07
-8.45860e-06,0.00626562,-0.00298437,0.802344,,1.75875e+08,8.59375e-07
-8.45840e-06,0.00620312,-0.00285937,0.802344,,1.75900e+08,1.09375e-06
-8.45820e-06,0.00629687,-0.0026875,0.803125,,1.75925e+08,3.04688e-06
-8.45800e-06,0.00645312,-0.00290625,0.805625,,1.75950e+08,5e-06
-8.45780e-06,0.00642187,-0.0026875,0.802187,,1.75975e+08,6.71875e-06
-8.45760e-06,0.0065,-0.00267187,0.805156,,1.76000e+08,8.4375e-06
-8.45740e-06,0.00615625,-0.00246875,0.803594,,1.76025e+08,6.48437e-06
-8.45720e-06,0.00596875,-0.00304688,0.801562,,1.76050e+08,4.53125e-06
-8.45700e-06,0.00653125,-0.00260937,0.80625,,1.76075e+08,2.65625e-06
-8.45680e-06,0.00635938,-0.00254688,0.802969,,1.76100e+08,7.8125e-07
-8.45660e-06,0.00632812,-0.00278125,0.803594,,1.76125e+08,7.03125e-07
-8.45640e-06,0.00629687,-0.00298437,0.801406,,1.76150e+08,6.25e-07
-8.45620e-06,0.00632812,-0.00257812,0.801094,,1.76175e+08,7.03125e-07
-8.45600e-06,0.00654687,-0.002375,0.804844,,1.76200e+08,7.8125e-07
-8.45580e-06,0.00642187,-0.00248437,0.802344,,1.76225e+08,9.375e-07
-8.45560e-06,0.00639062,-0.00284375,0.804531,,1.76250e+08,1.17187e-06
-8.45540e-06,0.00621875,-0.00240625,0.802031,,1.76275e+08,1.01562e-06
-8.45520e-06,0.0063125,-0.00229688,0.801875,,1.76300e+08,9.375e-07
-8.45500e-06,0.00659375,-0.00217187,0.803594,,1.76325e+08,1.09375e-06
-8.45480e-06,0.00635938,-0.0023125,0.803281,,1.76350e+08,1.32813e-06
-8.45460e-06,0.00635938,-0.00209375,0.802031,,1.76375e+08,1.64062e-06
-8.45440e-06,0.00653125,-0.0023125,0.803906,,1.76400e+08,1.95312e-06
-8.45420e-06,0.00623438,-0.00209375,0.800781,,1.76425e+08,1.40625e-06
-8.45400e-06,0.00675,-0.00184375,0.805625,,1.76450e+08,8.59375e-07
-8.45380e-06,0.00628125,-0.00209375,0.800937,,1.76475e+08,6.25e-07
-8.45360e-06,0.0063125,-0.00207812,0.801406,,1.76500e+08,4.6875e-07
-8.45340e-06,0.00629687,-0.001875,0.801719,,1.76525e+08,4.6875e-07
-8.45320e-06,0.00640625,-0.001875,0.801719,,1.76550e+08,4.6875e-07
-8.45300e-06,0.00657812,-0.00128125,0.802969,,1.76575e+08,6.25e-07
-8.45280e-06,0.00625,-0.00170312,0.801406,,1.76600e+08,8.59375e-07
-8.45260e-06,0.00634375,-0.001875,0.801094,,1.76625e+08,1.01562e-06
-8.45240e-06,0.00625,-0.0019375,0.803438,,1.76650e+08,1.25e-06
-8.45220e-06,0.0061875,-0.0018125,0.8025,,1.76675e+08,1.09375e-06
-8.45200e-06,0.00614062,-0.00171875,0.80125,,1.76700e+08,9.375e-07
-8.45180e-06,0.005875,-0.001875,0.80125,,1.76725e+08,7.8125e-07
-8.45160e-06,0.00617187,-0.00153125,0.803438,,1.76750e+08,6.25e-07
-8.45140e-06,0.00615625,-0.0015,0.802344,,1.76775e+08,4.6875e-07
-8.45120e-06,0.0061875,-0.00151562,0.802344,,1.76800e+08,3.90625e-07
-8.45100e-06,0.00607812,-0.00179688,0.803125,,1.76825e+08,7.03125e-07
-8.45080e-06,0.00589062,-0.001625,0.802656,,1.76850e+08,1.09375e-06
-8.45060e-06,0.00651562,-0.00128125,0.80625,,1.76875e+08,9.375e-07
-8.45040e-06,0.00621875,-0.00145312,0.801719,,1.76900e+08,7.8125e-07
-8.45020e-06,0.00632812,-0.00160937,0.8025,,1.76925e+08,2.5e-06
-8.45000e-06,0.0061875,-0.0018125,0.80125,,1.76950e+08,4.21875e-06
-8.44980e-06,0.00614062,-0.00160937,0.803594,,1.76975e+08,5.70313e-06
-8.44960e-06,0.00620312,-0.00120312,0.802812,,1.77000e+08,7.1875e-06
-8.44940e-06,0.00623438,-0.00103125,0.804375,,1.77025e+08,4.92187e-06
-8.44920e-06,0.00609375,-0.00151562,0.803594,,1.77050e+08,2.65625e-06
-8.44900e-06,0.00596875,-0.00171875,0.80125,,1.77075e+08,1.875e-06
-8.44880e-06,0.00592187,-0.001875,0.801562,,1.77100e+08,1.09375e-06
-8.44860e-06,0.00601562,-0.00123437,0.805625,,1.77125e+08,1.32813e-06
-8.44840e-06,0.00610938,-0.00129688,0.802031,,1.77150e+08,1.5625e-06
-8.44820e-06,0.00626562,-0.00139063,0.802187,,1.77175e+08,1.17187e-06
-8.44800e-06,0.00598438,-0.00114063,0.80625,,1.77200e+08,8.59375e-07
-8.44780e-06,0.00609375,-0.00145312,0.802969,,1.77225e+08,7.8125e-07
-8.44760e-06,0.00607812,-0.00096875,0.805625,,1.77250e+08,7.8125e-07
-8.44740e-06,0.00596875,-0.00157812,0.802031,,1.77275e+08,7.8125e-07
-8.44720e-06,0.00629687,-0.00125,0.805781,,1.77300e+08,8.59375e-07
-8.44700e-06,0.006125,-0.0011875,0.802969,,1.77325e+08,1.32813e-06
-8.44680e-06,0.00626562,-0.00110937,0.806562,,1.77350e+08,1.79688e-06
-8.44660e-06,0.00590625,-0.0005625,0.807344,,1.77375e+08,1.32813e-06
-8.44640e-06,0.0059375,-0.00151562,0.803281,,1.77400e+08,9.375e-07
-8.44620e-06,0.00604687,-0.00075,0.803594,,1.77425e+08,6.25e-07
-8.44600e-06,0.00614062,-0.000875,0.806406,,1.77450e+08,3.90625e-07
-8.44580e-06,0.00621875,-0.00101562,0.802969,,1.77475e+08,2.34375e-07
-8.44560e-06,0.00585938,-0.00109375,0.804531,,1.77500e+08,1.5625e-07
-8.44540e-06,0.00585938,-0.000859375,0.804375,,1.77525e+08,2.34375e-07
-8.44520e-06,0.00584375,-0.000921875,0.805312,,1.77550e+08,3.90625e-07
-8.44500e-06,0.00590625,-0.00084375,0.805156,,1.77575e+08,3.125e-07
-8.44480e-06,0.00592187,-0.00125,0.805781,,1.77600e+08,3.125e-07
-8.44460e-06,0.00579687,-0.00128125,0.805312,,1.77625e+08,2.34375e-07
-8.44440e-06,0.00589062,-0.000921875,0.804375,,1.77650e+08,2.34375e-07
-8.44420e-06,0.00598438,-0.000625,0.805937,,1.77675e+08,2.34375e-07
-8.44400e-06,0.00590625,-0.0006875,0.804062,,1.77700e+08,3.125e-07
-8.44380e-06,0.00585938,-0.0011875,0.804375,,1.77725e+08,3.90625e-07
-8.44360e-06,0.005625,-0.000953125,0.805,,1.77750e+08,5.46875e-07
-8.44340e-06,0.00596875,-0.00090625,0.804062,,1.77775e+08,6.25e-07
-8.44320e-06,0.00592187,-0.00104688,0.807187,,1.77800e+08,7.8125e-07
-8.44300e-06,0.00571875,-0.00071875,0.809063,,1.77825e+08,7.03125e-07
-8.44280e-06,0.00570313,-0.0010625,0.807969,,1.77850e+08,6.25e-07
-8.44260e-06,0.00596875,-0.00129688,0.802187,,1.77875e+08,3.90625e-07
-8.44240e-06,0.00592187,-0.001,0.806406,,1.77900e+08,2.34375e-07
-8.44220e-06,0.00582813,-0.000796875,0.808281,,1.77925e+08,1.32813e-06
-8.44200e-06,0.005625,-0.000640625,0.809531,,1.77950e+08,2.5e-06
-8.44180e-06,0.00584375,-0.00084375,0.806875,,1.77975e+08,3.20312e-06
-8.44160e-06,0.0056875,-0.000625,0.809219,,1.78000e+08,3.90625e-06
-8.44140e-06,0.00584375,-0.000765625,0.805156,,1.78025e+08,2.73437e-06
-8.44120e-06,0.00576562,-0.000640625,0.809687,,1.78050e+08,1.64062e-06
-8.44100e-06,0.005875,-0.00117187,0.805781,,1.78075e+08,1.32813e-06
-8.44080e-06,0.00585938,-0.00096875,0.810312,,1.78100e+08,1.09375e-06
-8.44060e-06,0.00585938,-0.000671875,0.809375,,1.78125e+08,1.09375e-06
-8.44040e-06,0.00576562,-0.000765625,0.807969,,1.78150e+08,1.17187e-06
