time	V_out
1.99621458969715881E-7	-9.43358270216790373E-3
1.99676486019741661E-7	-9.43633011802697119E-3
1.99745383803813925E-7	-9.43855396365040278E-3
1.99814901137739964E-7	-9.43991576580260983E-3
1.99865292270117956E-7	-9.44064514525072518E-3
1.99919294299995998E-7	-9.44146338555066400E-3
1.99988503304391374E-7	-9.44302582181647132E-3
2.00070127653900220E-7	-9.44580064586912016E-3
2.00121458969715871E-7	-9.44814615791941748E-3
2.00176486019741606E-7	-9.45139958670437785E-3
2.00245383803813803E-7	-9.45677718395010203E-3
2.00314901137739776E-7	-9.46363131463514051E-3
2.00365292270117701E-7	-9.46952868555128902E-3
2.00419294299995787E-7	-9.47691323798499852E-3
2.00488503304391097E-7	-9.48791904147454446E-3
2.00570127653900299E-7	-9.50285213462932532E-3
2.00621458969715905E-7	-9.51306433410606367E-3
2.00676486019741596E-7	-9.52452696242764674E-3
2.00745383803813970E-7	-9.53938252456533675E-3
2.00814901137739987E-7	-9.55433059204598045E-3
2.00865292270117912E-7	-9.56455975579753037E-3
2.00919294299995954E-7	-9.57462945760669015E-3
2.00988503304391397E-7	-9.58598053380863746E-3
2.01070127653900244E-7	-9.59658744978785094E-3
2.01121458969715805E-7	-9.60104284895120230E-3
2.01176486019741541E-7	-9.60364620787410850E-3
2.01245383803813827E-7	-9.60413974561494044E-3
2.01314901137740065E-7	-9.60142135440359112E-3
2.01365292270117990E-7	-9.59732973730177896E-3
2.01419294299996032E-7	-9.59105196917422731E-3
2.01488503304391298E-7	-9.58076527998099792E-3
2.01570127653900322E-7	-9.56593806397433433E-3
2.01621458969715883E-7	-9.55531202935397772E-3
2.01676486019741574E-7	-9.54293137694404336E-3
2.01745383803813993E-7	-9.52671307396880351E-3
2.01814901137740099E-7	-9.50986447814432623E-3
2.01865292270118069E-7	-9.49752993397141054E-3
2.01919294299996155E-7	-9.48452546508489824E-3
2.01988503304391420E-7	-9.46865693676000042E-3
2.02070127653899956E-7	-9.45126646734196285E-3
2.02121458969715473E-7	-9.44121330122347402E-3
2.02176486019741164E-7	-9.43145379001990491E-3
2.02245383803813272E-7	-9.42088673396040832E-3
2.02314901137739778E-7	-9.41205237218326651E-3
2.02365292270117703E-7	-9.40676469536942861E-3
2.02419294299995700E-7	-9.40216978476368226E-3
2.02488503304390788E-7	-9.39767115961639909E-3
2.02570127653899945E-7	-9.39392713661946743E-3
2.02621458969715462E-7	-9.39195026062198579E-3
2.02676486019741198E-7	-9.38986100928045531E-3
2.02745383803813350E-7	-9.38713448590728383E-3
2.02814901137739811E-7	-9.38367016564373913E-3
2.02865292270117781E-7	-9.38017945166490463E-3
2.02919294299995823E-7	-9.37530252055230662E-3
2.02988503304390955E-7	-9.36731004990302729E-3
2.03070127653900023E-7	-9.35506169887841743E-3
2.03121458969715540E-7	-9.34532678822160889E-3
2.03176486019741187E-7	-9.33291401658792452E-3
2.03245383803813384E-7	-9.31492084099636841E-3
2.03314901137739845E-7	-9.29401902985276251E-3
2.03365292270117859E-7	-9.27708458231415278E-3
2.03419294299995812E-7	-9.25736987347839246E-3
2.03488503304390989E-7	-9.23036543516551689E-3
2.03570127653900101E-7	-9.19653094407521010E-3
2.03621458969715663E-7	-9.17435593182634079E-3
2.03676486019741310E-7	-9.14999050234759359E-3
2.03745383803813507E-7	-9.11930126122260276E-3
2.03814901137739657E-7	-9.08847231081290019E-3
2.03865292270117582E-7	-9.06642807441243015E-3
2.03919294299995624E-7	-9.04338352751311447E-3
2.03988503304390756E-7	-9.01507954767509290E-3
2.04070127653900268E-7	-8.98360746995730253E-3
2.04121458969715830E-7	-8.96498717702023562E-3
2.04176486019741521E-7	-8.94620859640111199E-3
2.04245383803813851E-7	-8.92445616931494001E-3
2.04314901137740002E-7	-8.90434488104081545E-3
2.04365292270117971E-7	-8.89077591897132891E-3
2.04419294299995968E-7	-8.87713613151800196E-3
2.04488503304391411E-7	-8.86074197153499554E-3
2.04570127653900347E-7	-8.84248626707837282E-3
2.04621458969715952E-7	-8.83109758244320275E-3
2.04676486019741688E-7	-8.81864258492684883E-3
2.04745383803814063E-7	-8.80257003484020295E-3
2.04814901137740124E-7	-8.78536560239297515E-3
2.04865292270118049E-7	-8.77182327479184565E-3
2.04919294299996135E-7	-8.75607455555724101E-3
2.04988503304391578E-7	-8.73405749287760536E-3
2.05070127653900158E-7	-8.70529841939249849E-3
2.05121458969715631E-7	-8.68529626905041496E-3
2.05176486019741411E-7	-8.66203159056010819E-3
2.05245383803813697E-7	-8.63073154031228462E-3
2.05314901137739803E-7	-8.59680869755188048E-3
2.05365292270117816E-7	-8.57078394133339749E-3
2.05419294299995858E-7	-8.54171680460962790E-3
2.05488503304391035E-7	-8.50329604208613432E-3
2.05570127653900192E-7	-8.45683902096561368E-3
2.05621458969715798E-7	-8.42730836145431361E-3
2.05676486019741533E-7	-8.39555227464364329E-3
2.05745383803813819E-7	-8.35615804598097789E-3
2.05814901137739925E-7	-8.31719447698688796E-3
2.05865292270117894E-7	-8.28964714020310467E-3
2.05919294299995936E-7	-8.26099016780160689E-3
2.05988503304391202E-7	-8.22577738059879060E-3
2.06070127653900226E-7	-8.18647457196882655E-3
2.06121458969715832E-7	-8.16299586614179162E-3
2.06176486019741523E-7	-8.13901592721057021E-3
2.06245383803813898E-7	-8.11066729365776062E-3
2.06314901137739959E-7	-8.08374412598855052E-3
2.06365292270117884E-7	-8.06512677890168739E-3
2.06419294299996015E-7	-8.04592485433761340E-3
2.06488503304391324E-7	-8.02211642249565671E-3
2.06570127653900082E-7	-7.99476845184103446E-3
2.06621458969715688E-7	-7.97755372129128748E-3
2.06676486019741423E-7	-7.95869509012598453E-3
2.06745383803813576E-7	-7.93431892272934824E-3
2.06814901137739771E-7	-7.90850110432628028E-3
2.06865292270117695E-7	-7.88858778269631067E-3
2.06919294299995737E-7	-7.86588415437810529E-3
2.06988503304390870E-7	-7.83483499719860532E-3
2.07070127653900116E-7	-7.79538947358945578E-3
2.07121458969715810E-7	-7.76878210445345196E-3
2.07176486019741413E-7	-7.73866461354313362E-3
2.07245383803813654E-7	-7.69915532764353827E-3
2.07314901137739849E-7	-7.65754015967766755E-3
2.07365292270117774E-7	-7.62647899810654373E-3
2.07419294299995816E-7	-7.59253025853946539E-3
2.07488503304391081E-7	-7.54849691963086933E-3
2.07570127653900283E-7	-7.49633748989709670E-3
2.07621458969715889E-7	-7.46377457889996432E-3
2.07676486019741580E-7	-7.42917809151560338E-3
2.07745383803813866E-7	-7.38661882273650683E-3
2.07814901137739882E-7	-7.34483864291552457E-3
2.07865292270117807E-7	-7.31543683136134248E-3
2.07919294299995805E-7	-7.28493292708046525E-3
2.07988503304391159E-7	-7.24746248574493812E-3
2.08070127653900272E-7	-7.20560353437542567E-3
2.08121458969715833E-7	-7.18058118843345738E-3
2.08176486019741613E-7	-7.15498094039447174E-3
2.08245383803813855E-7	-7.12451135186635742E-3
2.08314901137740005E-7	-7.09535546106847548E-3
2.08365292270117930E-7	-7.07506965862708448E-3
2.08419294299995972E-7	-7.05392394045019611E-3
2.08488503304391326E-7	-7.02728689571764420E-3
2.08570127653900217E-7	-6.99615405386338463E-3
2.08621458969715778E-7	-6.97633248359483904E-3
2.08676486019741514E-7	-6.95446186702849900E-3
2.08745383803813800E-7	-6.92600382469792297E-3
2.08814901137739906E-7	-6.89580414119305818E-3
2.08865292270117830E-7	-6.87264068066140243E-3
2.08919294299995872E-7	-6.84645017123568778E-3
2.08988503304391138E-7	-6.81098448607287921E-3
2.09070127653900162E-7	-6.76656214944018330E-3
2.09121458969715768E-7	-6.73716592470007924E-3
2.09176486019741503E-7	-6.70443857007891353E-3
2.09245383803813700E-7	-6.66211996927691885E-3
2.09314901137739806E-7	-6.61830570301232601E-3
2.09365292270117775E-7	-6.58614739820424333E-3
2.09419294299995773E-7	-6.55145587739951374E-3
2.09488503304391038E-7	-6.50697994899565657E-3
2.09570127653900240E-7	-6.45497902360327380E-3
2.09621458969715846E-7	-6.42289473541571621E-3
2.09676486019741581E-7	-6.38913523612282486E-3
2.09745383803813823E-7	-6.34794430505796115E-3
2.09814901137739751E-7	-6.30785359850742289E-3
2.09865292270117720E-7	-6.27987376101575290E-3
2.09919294299995718E-7	-6.25104445508509077E-3
2.09988503304391028E-7	-6.21579090913388477E-3
2.10070127653900274E-7	-6.17659400493764199E-3
2.10121458969715924E-7	-6.15329575980570009E-3
2.10176486019741615E-7	-6.12952702627150181E-3
2.10245383803813901E-7	-6.10115881274892047E-3
2.10314901137739962E-7	-6.07389629940496967E-3
2.10365292270117887E-7	-6.05482629093847091E-3
2.10419294299996018E-7	-6.03476770739817425E-3
2.10488503304391239E-7	-6.00915743066267272E-3
2.10570127653900308E-7	-5.97873391807812027E-3
2.10621458969715825E-7	-5.95911881428363266E-3
2.10676486019741560E-7	-5.93730820151467675E-3
2.10745383803813802E-7	-5.90870461895575971E-3
2.10814901137739863E-7	-5.87823201507016257E-3
2.10865292270117877E-7	-5.85494115117137959E-3
2.10919294299995874E-7	-5.82874492600294758E-3
2.10988503304391095E-7	-5.79346938502700759E-3
2.11070127653900119E-7	-5.74968758469157759E-3
2.11121458969715725E-7	-5.72110385259786902E-3
2.11176486019741461E-7	-5.68964250997740884E-3
2.11245383803813747E-7	-5.64937144205763442E-3
2.11314901137739986E-7	-5.60816690269328344E-3
2.11365292270117999E-7	-5.57828118657504035E-3
2.11419294299995952E-7	-5.54637888494461784E-3
2.11488503304391218E-7	-5.50591134649186031E-3
2.11570127653900020E-7	-5.45918859247177668E-3
2.11621458969715581E-7	-5.43075911542084100E-3
2.11676486019741272E-7	-5.40125419064194734E-3
2.11745383803813425E-7	-5.36569702757869216E-3
2.11814901137739886E-7	-5.33159377001907764E-3
2.11865292270117811E-7	-5.30814986520738419E-3
2.11919294299995853E-7	-5.28428798172261960E-3
2.11988503304390985E-7	-5.25536744339397810E-3
2.12070127653900276E-7	-5.22350516147276167E-3
2.12121458969715881E-7	-5.20470437314800360E-3
2.12176486019741573E-7	-5.18559475832192884E-3
2.12245383803813814E-7	-5.16275594352400802E-3
2.12314901137739831E-7	-5.14070599374980830E-3
2.12365292270117756E-7	-5.12519128472329122E-3
2.12419294299995798E-7	-5.10873962004179560E-3
2.12488503304391063E-7	-5.08746117594431979E-3
2.12570127653900443E-7	-5.06177070291646380E-3
2.12621458969716004E-7	-5.04501364054294932E-3
2.12676486019741695E-7	-5.02622968396520431E-3
2.12745383803814070E-7	-5.00132560224500011E-3
2.12814901137740042E-7	-4.97457920408633392E-3
2.12865292270117967E-7	-4.95410261827239662E-3
2.12919294299996054E-7	-4.93107034277920331E-3
2.12988503304391452E-7	-4.90007379893903394E-3
2.13070127653900387E-7	-4.86173768689760344E-3
2.13121458969715860E-7	-4.83692890521353647E-3
2.13176486019741596E-7	-4.80988877602650078E-3
2.13245383803813970E-7	-4.77564761222151368E-3
2.13314901137739943E-7	-4.74108232166059551E-3
2.13365292270117868E-7	-4.71639391675999864E-3
2.13419294299995954E-7	-4.69042425557994225E-3
2.13488503304391219E-7	-4.65797287421670880E-3
2.13570127653900332E-7	-4.62117792134093275E-3
2.13621458969715805E-7	-4.59923249429006997E-3
2.13676486019741585E-7	-4.57689556728605140E-3
2.13745383803813782E-7	-4.55045393412916077E-3
2.13814901137739799E-7	-4.52563111801683426E-3
2.13865292270117724E-7	-4.50894886376216419E-3
2.13919294299995721E-7	-4.49232890657813488E-3
2.13988503304391076E-7	-4.47259091840691081E-3
2.14070127653900366E-7	-4.45134261247071628E-3
2.14121458969715972E-7	-4.43906146463743312E-3
2.14176486019741752E-7	-4.42677157124986476E-3
2.14245383803814127E-7	-4.41218996258470675E-3
2.14314901137739922E-7	-4.39811513186066616E-3
2.14365292270117935E-7	-4.38815161609386273E-3
2.14419294299995933E-7	-4.37743201138803961E-3
2.14488503304391376E-7	-4.36318518363212338E-3
2.14570127653900133E-7	-4.34537668759833728E-3
2.14621458969715695E-7	-4.33342732645598261E-3
2.14676486019741386E-7	-4.31975706240789759E-3
2.14745383803813761E-7	-4.30123827771876055E-3
2.14814901137739955E-7	-4.28099841457606445E-3
2.14865292270117969E-7	-4.26538375389073110E-3
2.14919294299995922E-7	-4.24776501993853106E-3
2.14988503304391232E-7	-4.22404744806478227E-3
2.15070127653900212E-7	-4.19480105601926301E-3
2.15121458969715817E-7	-4.17605647768445287E-3
2.15176486019741509E-7	-4.15586281234390764E-3
2.15245383803813795E-7	-4.13061695418189334E-3
2.15314901137739900E-7	-4.10556159678336119E-3
2.15365292270117870E-7	-4.08804270045057194E-3
2.15419294299995912E-7	-4.07002017849376330E-3
2.15488503304391177E-7	-4.04804325219182726E-3
2.15570127653900112E-7	-4.02390410618550654E-3
2.15621458969715629E-7	-4.01003308737322151E-3
2.15676486019741365E-7	-3.99646028838928924E-3
2.15745383803813695E-7	-3.98107181275095279E-3
2.15814901137739845E-7	-3.96738911682522133E-3
2.15865292270117770E-7	-3.95872023162410791E-3
2.15919294299995812E-7	-3.95059211575259805E-3
2.15988503304390989E-7	-3.94155185773605599E-3
2.16070127653900368E-7	-3.93257874125511897E-3
2.16121458969716018E-7	-3.92777750399545766E-3
2.16176486019741665E-7	-3.92327075719481932E-3
2.16245383803814084E-7	-3.91807376602570967E-3
2.16314901137739923E-7	-3.91302671937499813E-3
2.16365292270117937E-7	-3.90932134584844437E-3
2.16419294299995890E-7	-3.90506213059422880E-3
2.16488503304391289E-7	-3.89879681825668234E-3
2.16570127653900224E-7	-3.89002854680851273E-3
2.16621458969715741E-7	-3.88361747937264301E-3
2.16676486019741477E-7	-3.87585574481091921E-3
2.16745383803813851E-7	-3.86481572256052441E-3
2.16814901137740002E-7	-3.85228519980142092E-3
2.16865292270117971E-7	-3.84244032528229695E-3
2.16919294299996057E-7	-3.83123219325472109E-3
2.16988503304391411E-7	-3.81609156739375255E-3
2.17070127653900213E-7	-3.79745030771897696E-3
2.17121458969715686E-7	-3.78565526838709943E-3
2.17176486019741377E-7	-3.77317170728883555E-3
2.17245383803813663E-7	-3.75788572122107212E-3
2.17314901137739902E-7	-3.74314320790412669E-3
2.17365292270117827E-7	-3.73322908288130328E-3
2.17419294299995869E-7	-3.72349127331020613E-3
2.17488503304391223E-7	-3.71230547679474165E-3
2.17570127653900380E-7	-3.70104847721862384E-3
2.17621458969715897E-7	-3.69529361696883951E-3
2.17676486019741722E-7	-3.69042967661418686E-3
2.17745383803814008E-7	-3.68593764812983693E-3
2.17814901137740069E-7	-3.68314121820845175E-3
2.17865292270118038E-7	-3.68221819571675502E-3
2.17919294299996080E-7	-3.68220327947305082E-3
2.17988503304391523E-7	-3.68324606133284860E-3
2.18070127653900236E-7	-3.68563349552964992E-3
2.18121458969715709E-7	-3.68759911930572004E-3
2.18176486019741445E-7	-3.69000064751071122E-3
2.18245383803813819E-7	-3.69302329048645195E-3
2.18314901137740058E-7	-3.69577897114770515E-3
2.18365292270117983E-7	-3.69742256197584718E-3
2.18419294299996025E-7	-3.69866513927900087E-3
2.18488503304391291E-7	-3.69925255145856502E-3
2.18570127653900226E-7	-3.69836011156168043E-3
2.18621458969715787E-7	-3.69683334280092479E-3
2.18676486019741478E-7	-3.69431130360121385E-3
2.18745383803813809E-7	-3.68993226059414869E-3
2.18814901137739914E-7	-3.68426726232145674E-3
2.18865292270117884E-7	-3.67952513674169346E-3
2.18919294299995926E-7	-3.67394718919605179E-3
2.18988503304391191E-7	-3.66629093005210516E-3
2.19070127653900260E-7	-3.65683000157848603E-3
2.19121458969715777E-7	-3.65098301188582752E-3
2.19176486019741468E-7	-3.64504391738507039E-3
2.19245383803813754E-7	-3.63820609471508183E-3
2.19314901137739904E-7	-3.63219841873575167E-3
2.19365292270117829E-7	-3.62868020255199752E-3
2.19419294299995871E-7	-3.62584836130025723E-3
2.19488503304391136E-7	-3.62358736727611763E-3
2.19570127653900293E-7	-3.62287007610568201E-3
2.19621458969715810E-7	-3.62364634802334562E-3
2.19676486019741590E-7	-3.62566978424780961E-3
2.19745383803813921E-7	-3.62962050162578054E-3
2.19814901137739938E-7	-3.63504338895014190E-3
2.19865292270117862E-7	-3.63981184240430311E-3
2.19919294299995904E-7	-3.64561333885729066E-3
2.19988503304391170E-7	-3.65371006169490320E-3
2.20070127653900149E-7	-3.66380944639734807E-3
2.20121458969715711E-7	-3.67020720651489185E-3
2.20176486019741446E-7	-3.67697145086784305E-3
2.20245383803813599E-7	-3.68504029065005412E-3
2.20314901137739749E-7	-3.69243984732291342E-3
2.20365292270117763E-7	-3.69716018530722002E-3
2.20419294299995716E-7	-3.70147930740773345E-3
2.20488503304390981E-7	-3.70583528690957120E-3
2.20570127653900228E-7	-3.70922821532181990E-3
2.20621458969715745E-7	-3.71035272036716313E-3
2.20676486019741480E-7	-3.71069471949430607E-3
2.20745383803813677E-7	-3.71001648349612800E-3
2.20814901137739872E-7	-3.70823008832093581E-3
2.20865292270117797E-7	-3.70639963061224620E-3
2.20919294299995839E-7	-3.70406398249315405E-3
2.20988503304391104E-7	-3.70079235769244175E-3
2.21070127653900217E-7	-3.69680628428821745E-3
2.21121458969715778E-7	-3.69452181726686657E-3
2.21176486019741514E-7	-3.69249689128504066E-3
2.21245383803813800E-7	-3.69073504366896898E-3
2.21314901137740083E-7	-3.68998616166585780E-3
2.21365292270118008E-7	-3.69028995995961440E-3
2.21419294299996139E-7	-3.69154198385414034E-3
2.21488503304391449E-7	-3.69447224243385941E-3
2.21570127653899895E-7	-3.69972131978081276E-3
2.21621458969715412E-7	-3.70403962544063381E-3
2.21676486019741104E-7	-3.70962597735075583E-3
2.21745383803813301E-7	-3.71772274503119560E-3
2.21814901137739673E-7	-3.72690241524118981E-3
2.21865292270117687E-7	-3.73404717696686017E-3
2.21919294299995684E-7	-3.74204735098590113E-3
2.21988503304390727E-7	-3.75253378801909943E-3
2.22070127653899974E-7	-3.76487221823735219E-3
2.22121458969715535E-7	-3.77230800271795808E-3
2.22176486019741271E-7	-3.77983818690595941E-3
2.22245383803813379E-7	-3.78849793511570443E-3
2.22314901137739795E-7	-3.79611253728405895E-3
2.22365292270117720E-7	-3.80074744106782525E-3
2.22419294299995762E-7	-3.80479483120088169E-3
2.22488503304390850E-7	-3.80866001706127788E-3
2.22570127653900141E-7	-3.81134974285857409E-3
2.22621458969715702E-7	-3.81200219217146863E-3
2.22676486019741393E-7	-3.81186062315314622E-3
2.22745383803813590E-7	-3.81072355512586025E-3
2.22814901137739785E-7	-3.80867989477557467E-3
2.22865292270117710E-7	-3.80679341421893191E-3
2.22919294299995752E-7	-3.80452984147361128E-3
2.22988503304390928E-7	-3.80158565607338073E-3
2.23070127653900308E-7	-3.79829929220524320E-3
2.23121458969715958E-7	-3.79655739755447286E-3
2.23176486019741738E-7	-3.79516525045510011E-3
2.23245383803813979E-7	-3.79425677578717035E-3
2.23314901137739952E-7	-3.79436009757878701E-3
2.23365292270117877E-7	-3.79519769450025857E-3
2.23419294299995874E-7	-3.79692874816802206E-3
2.23488503304391362E-7	-3.80033297621764632E-3
2.23570127653900341E-7	-3.80589306999136445E-3
2.23621458969715947E-7	-3.81017977689072218E-3
2.23676486019741683E-7	-3.81547142639775938E-3
2.23745383803813969E-7	-3.82288144719877199E-3
2.23814901137740030E-7	-3.83097931913530809E-3
2.23865292270117999E-7	-3.83701758889864575E-3
2.23919294299995997E-7	-3.84348664153870700E-3
2.23988503304391484E-7	-3.85156981056072922E-3
2.24070127653900464E-7	-3.86048883277920529E-3
2.24121458969716070E-7	-3.86542106772163274E-3
2.24176486019741805E-7	-3.86996237566288315E-3
2.24245383803814269E-7	-3.87455684032147207E-3
2.24314901137740064E-7	-3.87776228916952803E-3
2.24365292270118033E-7	-3.87903602625004584E-3
2.24419294299996031E-7	-3.87938043940909072E-3
2.24488503304391429E-7	-3.87847465590310669E-3
2.24570127653900231E-7	-3.87560236404824110E-3
2.24621458969715704E-7	-3.87283948924929344E-3
2.24676486019741484E-7	-3.86911561043974350E-3
2.24745383803813681E-7	-3.86368661149449455E-3
2.24814901137739831E-7	-3.85756787149863634E-3
2.24865292270117800E-7	-3.85287783107956594E-3
2.24919294299995887E-7	-3.84774930737308374E-3
2.24988503304391152E-7	-3.84133495226758637E-3
2.25070127653900220E-7	-3.83420511273264619E-3
2.25121458969715782E-7	-3.83012081265285742E-3
2.25176486019741429E-7	-3.82625689397220281E-3
2.25245383803813715E-7	-3.82228941407428202E-3
2.25314901137739820E-7	-3.81928385262443282E-3
2.25365292270117745E-7	-3.81778210397635043E-3
2.25419294299995787E-7	-3.81688768037118864E-3
2.25488503304391008E-7	-3.81674899184116123E-3
2.25570127653900165E-7	-3.81786378461271880E-3
2.25621458969715682E-7	-3.81914207903493441E-3
2.25676486019741462E-7	-3.82094779821359820E-3
2.25745383803813660E-7	-3.82365222353236245E-3
2.25814901137739943E-7	-3.82661094587885486E-3
2.25865292270117912E-7	-3.82863085387897684E-3
2.25919294299995865E-7	-3.83050034349251245E-3
2.25988503304391175E-7	-3.83230783618227999E-3
2.26070127653900155E-7	-3.83332697652733190E-3
2.26121458969715761E-7	-3.83301289204752038E-3
2.26176486019741407E-7	-3.83170122596547591E-3
2.26245383803813693E-7	-3.82875668002596736E-3
2.26314901137739888E-7	-3.82421404528398634E-3
2.26365292270117813E-7	-3.81983450595696361E-3
2.26419294299995810E-7	-3.81412812674546942E-3
2.26488503304391209E-7	-3.80557383149877415E-3
2.26570127653900366E-7	-3.79393548148408843E-3
2.26621458969715972E-7	-3.78585932675483416E-3
2.26676486019741619E-7	-3.77660954062036769E-3
2.26745383803813993E-7	-3.76450599193034030E-3
2.26814901137739833E-7	-3.75192403835636590E-3
2.26865292270117802E-7	-3.74270102374215607E-3
2.26919294299995755E-7	-3.73285493069337537E-3
2.26988503304390976E-7	-3.72057461241846887E-3
2.27070127653900222E-7	-3.70674520021421205E-3
2.27121458969715739E-7	-3.69852542665838868E-3
2.27176486019741430E-7	-3.69026398206787398E-3
2.27245383803813672E-7	-3.68082210724386538E-3
2.27314901137739822E-7	-3.67230908449807947E-3
2.27365292270117791E-7	-3.66677352782036348E-3
2.27419294299995745E-7	-3.66146395374053180E-3
2.27488503304391054E-7	-3.65549415122846000E-3
2.27570127653900300E-7	-3.64946508979375484E-3
2.27621458969715817E-7	-3.64604845239543174E-3
2.27676486019741509E-7	-3.64258666789115626E-3
2.27745383803813795E-7	-3.63836441901886065E-3
2.27814901137739856E-7	-3.63395508493039898E-3
2.27865292270117825E-7	-3.63037846900831562E-3
2.27919294299995823E-7	-3.62601485569764215E-3
2.27988503304391088E-7	-3.61955106619970213E-3
2.28070127653900290E-7	-3.61050207636071940E-3
2.28121458969715851E-7	-3.60373663777916420E-3
2.28176486019741542E-7	-3.59541579197796590E-3
2.28245383803813828E-7	-3.58364026135299341E-3
2.28314901137739845E-7	-3.57023015484542761E-3
2.28365292270117770E-7	-3.55950804292852840E-3
2.28419294299995856E-7	-3.54711418638417708E-3
2.28488503304391033E-7	-3.53018766207108214E-3
2.28570127653900057E-7	-3.50901237138673716E-3
2.28621458969715574E-7	-3.49517681881365760E-3
2.28676486019741354E-7	-3.47997298696261392E-3
2.28745383803813418E-7	-3.46070497866256810E-3
2.28814901137739746E-7	-3.44121500339820807E-3
2.28865292270117759E-7	-3.42717795527292424E-3
2.28919294299995757E-7	-3.41233884741741544E-3
2.28988503304390800E-7	-3.39385397182541126E-3
2.29070127653900180E-7	-3.37295896999464073E-3
2.29121458969715741E-7	-3.36041110116828889E-3
2.29176486019741521E-7	-3.34756979265124555E-3
2.29245383803813718E-7	-3.33241760927391439E-3
2.29314901137739646E-7	-3.31814504096391882E-3
2.29365292270117660E-7	-3.30839782509376290E-3
2.29419294299995613E-7	-3.29849961891691557E-3
2.29488503304390878E-7	-3.28648309118379256E-3
2.29570127653900258E-7	-3.27305141137477573E-3
2.29621458969715864E-7	-3.26479090157184260E-3
2.29676486019741599E-7	-3.25592568666919702E-3
2.29745383803813752E-7	-3.24464792183577933E-3
2.29814901137739769E-7	-3.23282254841661754E-3
2.29865292270117694E-7	-3.22369798012858411E-3
2.29919294299995736E-7	-3.21323516498812589E-3
2.29988503304390912E-7	-3.19878113070671821E-3
2.30070127653900247E-7	-3.18016711706259070E-3
2.30121458969715809E-7	-3.16739825978402179E-3
2.30176486019741589E-7	-3.15268591411125731E-3
2.30245383803813874E-7	-3.13299954077310172E-3
2.30314901137739936E-7	-3.11178707902913665E-3
2.30365292270117905E-7	-3.09558287757226669E-3
2.30419294299995947E-7	-3.07750662359068361E-3
2.30488503304391257E-7	-3.05358168195901625E-3
2.30570127653900192E-7	-3.02457348405673621E-3
2.30621458969715798E-7	-3.00608712387439025E-3
2.30676486019741578E-7	-2.98613851552004217E-3
2.30745383803813819E-7	-2.96123190131344582E-3
2.30814901137740058E-7	-2.93640373294387125E-3
2.30865292270117983E-7	-2.91872544664097466E-3
2.30919294299996070E-7	-2.90018375733174638E-3
2.30988503304391291E-7	-2.87716770000106870E-3
2.31070127653900270E-7	-2.85118711899262145E-3
2.31121458969715832E-7	-2.83555577890678689E-3
2.31176486019741478E-7	-2.81947207426881707E-3
2.31245383803813809E-7	-2.80025933524860715E-3
2.31314901137739870E-7	-2.78183496771161121E-3
2.31365292270117839E-7	-2.76900624770458403E-3
2.31419294299995837E-7	-2.75570236669498314E-3
2.31488503304391191E-7	-2.73913351023814222E-3
2.31570127653900304E-7	-2.72006689292613801E-3
2.31621458969715821E-7	-2.70812306695258531E-3
2.31676486019741557E-7	-2.69516114468634171E-3
2.31745383803813887E-7	-2.67854758649929980E-3
2.31814901137739859E-7	-2.66115877549474478E-3
2.31865292270117784E-7	-2.64792447261013919E-3
2.31919294299995871E-7	-2.63300131270637294E-3
2.31988503304391092E-7	-2.61277207422884938E-3
2.32070127653900293E-7	-2.58732945953182369E-3
2.32121458969715855E-7	-2.57033779609251134E-3
2.32176486019741546E-7	-2.55120947723457014E-3
2.32245383803813965E-7	-2.52616879057641297E-3
2.32314901137739938E-7	-2.49981593741160779E-3
2.32365292270117907E-7	-2.48011918023604894E-3
2.32419294299995904E-7	-2.45854370362007524E-3
2.32488503304391347E-7	-2.43047550822161096E-3
2.32570127653900194E-7	-2.39708203978051859E-3
2.32621458969715755E-7	-2.37615995310725925E-3
2.32676486019741446E-7	-2.35387585060386639E-3
2.32745383803813732E-7	-2.32635590088632593E-3
2.32814901137739882E-7	-2.29921882084114593E-3
2.32865292270117852E-7	-2.28006454258540980E-3
2.32919294299995849E-7	-2.26011340115370762E-3
2.32988503304391159E-7	-2.23545646402714082E-3
2.33070127653900183E-7	-2.20770787321387951E-3
2.33121458969715745E-7	-2.19102868787556959E-3
2.33176486019741480E-7	-2.17385062926725769E-3
2.33245383803813722E-7	-2.15323855339940540E-3
2.33314901137739872E-7	-2.13333989969664861E-3
2.33365292270117797E-7	-2.11938644875789350E-3
2.33419294299995794E-7	-2.10478433121702757E-3
2.33488503304391015E-7	-2.08637104803026396E-3
2.33570127653900084E-7	-2.06487542338649455E-3
2.33621458969715690E-7	-2.05127742927789658E-3
2.33676486019741336E-7	-2.03642645338232064E-3
2.33745383803813578E-7	-2.01728140580406956E-3
2.33814901137739817E-7	-1.99719109094683578E-3
2.33865292270117875E-7	-1.98195274108374364E-3
2.33919294299995828E-7	-1.96487718412615031E-3
2.33988503304391138E-7	-1.94191568309645435E-3
2.34070127653900251E-7	-1.91334940118845798E-3
2.34121458969715768E-7	-1.89453735350801278E-3
2.34176486019741459E-7	-1.87362487609413653E-3
2.34245383803813745E-7	-1.84659242380482835E-3
2.34314901137739851E-7	-1.81856644975935744E-3
2.34365292270117820E-7	-1.79793331331438688E-3
2.34419294299995906E-7	-1.77562985533147533E-3
2.34488503304391127E-7	-1.74698830264223259E-3
