Model,DPO4104
Firmware Version,2.48

Point Format,Y,,
Horizontal Units,S,,
Horizontal Scale,2e-06,,
Sample Interval,2e-10,,
Record Length,100000,,
Gating,0.0% to 100.0%,0.0% to 100.0%,0.0% to 100.0%
Probe Attenuation,1,1,1
Vertical Units,V,V,V
Vertical Offset,0,0,0
Vertical Scale,0.1,0.1,2
Label,,,
TIME,CH1,CH2,CH3
5.16400e-07,0.00795313,0.002,4.16656
5.16600e-07,0.00801562,0.00225,4.125
5.16800e-07,0.00798438,0.0019375,4.08969
5.17000e-07,0.00735938,0.00176562,4.04063
5.17200e-07,0.00735938,0.00195312,3.99563
5.17400e-07,0.00748438,0.0023125,3.94344
5.17600e-07,0.007875,0.002,3.90813
5.17800e-07,0.00748438,0.00153125,3.85344
5.18000e-07,0.00757813,0.00165625,3.81281
5.18200e-07,0.00760938,0.00176562,3.75188
5.18400e-07,0.007375,0.002,3.70281
5.18600e-07,0.00764063,0.00157812,3.6475
5.18800e-07,0.0079375,0.00151563,3.605
5.19000e-07,0.00773438,0.0020625,3.57156
5.19200e-07,0.0070625,0.002125,3.5375
5.19400e-07,0.0071875,0.0019375,3.49563
5.19600e-07,0.00729688,0.0014375,3.46188
5.19800e-07,0.00760938,0.00153125,3.43344
5.20000e-07,0.00773438,0.00170313,3.39406
5.20200e-07,0.007625,0.0015625,3.35844
5.20400e-07,0.0079375,0.001625,3.32156
5.20600e-07,0.00760938,0.00153125,3.28406
5.20800e-07,0.00740625,0.00185937,3.25531
5.21000e-07,0.00764063,0.00182813,3.22125
5.21200e-07,0.0075625,0.00185937,3.18656
5.21400e-07,0.00765625,0.00154688,3.16219
5.21600e-07,0.00735938,0.001625,3.13563
5.21800e-07,0.00776563,0.00184375,3.09406
5.22000e-07,0.00714063,0.0015625,3.05594
5.22200e-07,0.00745313,0.00146875,3.01531
5.22400e-07,0.00728125,0.001625,2.99125
5.22600e-07,0.00796875,0.00184375,2.95625
5.22800e-07,0.00746875,0.00182813,2.91438
5.23000e-07,0.00764063,0.001625,2.87563
5.23200e-07,0.00770313,0.00134375,2.83375
5.23400e-07,0.00764063,0.00146875,2.78938
5.23600e-07,0.007625,0.00160938,2.7525
5.23800e-07,0.0078125,0.00157812,2.69688
5.24000e-07,0.00778125,0.00175,2.66
5.24200e-07,0.00748438,0.00170313,2.61781
5.24400e-07,0.00773438,0.0015625,2.57469
5.24600e-07,0.0078125,0.00189062,2.53375
5.24800e-07,0.00742188,0.00115625,2.47969
5.25000e-07,0.00754688,0.000953125,2.43063
5.25200e-07,0.00745313,0.00135937,2.37969
5.25400e-07,0.0078125,0.0020625,2.35062
5.25600e-07,0.00760938,0.00153125,2.31063
5.25800e-07,0.00753125,0.00201563,2.26719
5.26000e-07,0.00765625,0.00173438,2.21906
5.26200e-07,0.00770313,0.00157812,2.18844
5.26400e-07,0.00757813,0.00139062,2.16188
5.26600e-07,0.00725,0.00190625,2.14031
5.26800e-07,0.00723438,0.00134375,2.11719
5.27000e-07,0.00751563,0.00145312,2.08875
5.27200e-07,0.0075625,0.00134375,2.065
5.27400e-07,0.007875,0.0018125,2.0425
5.27600e-07,0.00732813,0.00120313,2.02438
5.27800e-07,0.0076875,0.00090625,2.01094
5.28000e-07,0.00746875,0.00129688,1.99188
5.28200e-07,0.00776563,0.00176562,1.97719
5.28400e-07,0.00742188,0.00153125,1.98344
5.28600e-07,0.00746875,0.00125,1.97344
5.28800e-07,0.00754688,0.00134375,1.96
5.29000e-07,0.00775,0.00189062,1.95156
5.29200e-07,0.0079375,0.0015625,1.93313
5.29400e-07,0.00773438,0.00175,1.91688
5.29600e-07,0.007875,0.001875,1.92938
5.29800e-07,0.00721875,0.00134375,1.92406
5.30000e-07,0.00734375,0.00167187,1.915
5.30200e-07,0.00760938,0.00171875,1.90719
5.30400e-07,0.00720313,0.00142188,1.89656
5.30600e-07,0.0071875,0.00121875,1.87906
5.30800e-07,0.00748438,0.0018125,1.86656
5.31000e-07,0.00767188,0.00164063,1.84969
5.31200e-07,0.00745313,0.0013125,1.8275
5.31400e-07,0.00714063,0.00151563,1.82406
5.31600e-07,0.00729688,0.00159375,1.80438
5.31800e-07,0.00803125,0.00129688,1.78156
5.32000e-07,0.00773438,0.00121875,1.75
5.32200e-07,0.00760938,0.00164063,1.72125
5.32400e-07,0.0076875,0.00171875,1.71313
5.32600e-07,0.0075,0.00165625,1.70625
5.32800e-07,0.00775,0.00185937,1.69125
5.33000e-07,0.00728125,0.00170313,1.66625
5.33200e-07,0.0076875,0.00126562,1.64156
5.33400e-07,0.00742188,0.00120313,1.615
5.33600e-07,0.00778125,0.00153125,1.60156
5.33800e-07,0.00826562,0.00198437,1.59344
5.34000e-07,0.00778125,0.00139062,1.57938
5.34200e-07,0.007875,0.00128125,1.54844
5.34400e-07,0.00740625,0.00109375,1.535
5.34600e-07,0.00798438,0.00154688,1.51969
5.34800e-07,0.00732813,0.00159375,1.50344
5.35000e-07,0.00742188,0.00173438,1.48219
5.35200e-07,0.00721875,0.0015625,1.47719
5.35400e-07,0.00778125,0.001625,1.45938
5.35600e-07,0.00673438,0.00159375,1.46063
5.35800e-07,0.00745313,0.00179688,1.43188
5.36000e-07,0.00789063,0.00154688,1.42781
5.36200e-07,0.0075,0.00135937,1.41813
5.36400e-07,0.00753125,0.00134375,1.41344
5.36600e-07,0.00745313,0.00171875,1.40375
5.36800e-07,0.0075,0.00192188,1.40281
5.37000e-07,0.00725,0.00179688,1.38781
5.37200e-07,0.00723438,0.00196875,1.38125
5.37400e-07,0.00770313,0.00198437,1.38188
5.37600e-07,0.00753125,0.00220313,1.38375
5.37800e-07,0.00754688,0.00209375,1.37781
5.38000e-07,0.00773438,0.00223438,1.36906
5.38200e-07,0.00775,0.00235937,1.36438
5.38400e-07,0.0079375,0.00290625,1.34719
5.38600e-07,0.00760938,0.00270313,1.33563
5.38800e-07,0.00753125,0.00228125,1.33813
5.39000e-07,0.0078125,0.00226562,1.34125
5.39200e-07,0.00785938,0.00239062,1.34406
5.39400e-07,0.00815625,0.00148437,1.33906
5.39600e-07,0.0084375,0.00134375,1.33406
5.39800e-07,0.008375,0.000703125,1.32781
5.40000e-07,0.00864063,-0.000109375,1.32219
5.40200e-07,0.00864063,-0.0009375,1.31219
5.40400e-07,0.00846875,-0.00145312,1.30469
5.40600e-07,0.00865625,-0.00223438,1.29063
5.40800e-07,0.00871875,-0.00335937,1.28344
5.41000e-07,0.00854688,-0.00375,1.26781
5.41200e-07,0.00807813,-0.00460937,1.25031
5.41400e-07,0.008,-0.005625,1.23094
5.41600e-07,0.007625,-0.00723438,1.21906
5.41800e-07,0.00710938,-0.00917187,1.1925
5.42000e-07,0.00646875,-0.0106562,1.18063
5.42200e-07,0.00601563,-0.0125,1.15719
5.42400e-07,0.00576563,-0.0144687,1.14281
5.42600e-07,0.0048125,-0.0160312,1.11938
5.42800e-07,0.00440625,-0.0171562,1.09438
5.43000e-07,0.00389063,-0.0172969,1.07156
5.43200e-07,0.0029375,-0.0164687,1.05188
5.43400e-07,0.00179688,-0.0145312,1.0175
5.43600e-07,0.000515625,-0.0111562,0.995938
5.43800e-07,1.5625e-05,-0.00628125,0.969063
5.44000e-07,-0.00175,-0.00217187,0.945625
5.44200e-07,-0.00373437,0.00134375,0.935313
5.44400e-07,-0.00528125,0.00315625,0.89875
5.44600e-07,-0.00567187,0.0033125,0.88125
5.44800e-07,-0.00634375,0.0024375,0.859375
5.45000e-07,-0.0060625,0.00114063,0.833125
5.45200e-07,-0.00428125,-0.0001875,0.82
5.45400e-07,-0.00164062,-0.00170312,0.8025
5.45600e-07,0.00128125,-0.00282813,0.782813
5.45800e-07,0.003375,-0.00492188,0.75875
5.46000e-07,0.00503125,-0.00640625,0.751563
5.46200e-07,0.00546875,-0.007625,0.72375
5.46400e-07,0.005125,-0.00804688,0.711875
5.46600e-07,0.00404688,-0.007875,0.688125
5.46800e-07,0.00220313,-0.0074375,0.674688
5.47000e-07,0.001375,-0.00565625,0.659688
5.47200e-07,0.000625,-0.00414063,0.6475
5.47400e-07,0.000546875,-0.0026875,0.631875
5.47600e-07,0.0005625,-0.00271875,0.6175
5.47800e-07,0.00148438,-0.00365625,0.595313
5.48000e-07,0.003125,-0.00446875,0.592188
5.48200e-07,0.00492188,-0.00435937,0.577813
5.48400e-07,0.00626563,-0.00582813,0.57
5.48600e-07,0.00771875,-0.00621875,0.555313
5.48800e-07,0.0080625,-0.00603125,0.545313
5.49000e-07,0.00720313,-0.00590625,0.524063
5.49200e-07,0.00657813,-0.00540625,0.52125
5.49400e-07,0.00457813,-0.00490625,0.502188
5.49600e-07,0.002875,-0.00398437,0.483438
5.49800e-07,0.00165625,-0.004375,0.460313
5.50000e-07,0.00075,-0.00464063,0.453438
5.50200e-07,0.000171875,-0.00528125,0.445
5.50400e-07,4.6875e-05,-0.00520312,0.435938
5.50600e-07,0.000578125,-0.00553125,0.434375
5.50800e-07,0.00123438,-0.00585938,0.413125
5.51000e-07,0.002,-0.00560937,0.389688
5.51200e-07,0.00292188,-0.00560937,0.375938
5.51400e-07,0.00382813,-0.0053125,0.36875
5.51600e-07,0.00510937,-0.00476562,0.368438
5.51800e-07,0.00628125,-0.00457812,0.36125
5.52000e-07,0.00720313,-0.00467187,0.348125
5.52200e-07,0.00801562,-0.00479687,0.3325
5.52400e-07,0.00829688,-0.00473438,0.319063
5.52600e-07,0.008625,-0.00454688,0.310938
5.52800e-07,0.00909375,-0.00457812,0.300313
5.53000e-07,0.0101875,-0.0039375,0.290313
5.53200e-07,0.0100781,-0.0033125,0.269375
5.53400e-07,0.0104687,-0.00198437,0.275313
5.53600e-07,0.0103281,-0.00059375,0.270625
5.53800e-07,0.0104844,0.00121875,0.27125
5.54000e-07,0.00992188,0.002625,0.259375
5.54200e-07,0.0093125,0.0035625,0.26
5.54400e-07,0.0086875,0.00401563,0.25375
5.54600e-07,0.00840625,0.00434375,0.24
5.54800e-07,0.00854688,0.00442188,0.230938
5.55000e-07,0.00796875,0.00520313,0.215313
5.55200e-07,0.00770313,0.00526562,0.211563
5.55400e-07,0.007875,0.00571875,0.211875
5.55600e-07,0.008125,0.00617187,0.21875
5.55800e-07,0.00846875,0.00632813,0.220937
5.56000e-07,0.009,0.00639062,0.205312
5.56200e-07,0.00970313,0.00648437,0.194375
5.56400e-07,0.0099375,0.00778125,0.20625
5.56600e-07,0.0088125,0.00832813,0.203125
5.56800e-07,0.00771875,0.00915625,0.194375
5.57000e-07,0.00651563,0.0100781,0.195938
5.57200e-07,0.00440625,0.0107187,0.194375
5.57400e-07,0.004,0.0103594,0.208125
5.57600e-07,0.00298438,0.00979687,0.2025
5.57800e-07,0.00320313,0.00921875,0.198437
5.58000e-07,0.0039375,0.00834375,0.206563
5.58200e-07,0.00551563,0.00834375,0.2075
5.58400e-07,0.00651563,0.00810938,0.184375
5.58600e-07,0.00840625,0.00885938,0.170625
5.58800e-07,0.0100156,0.00960938,0.190938
5.59000e-07,0.0117656,0.00960938,0.199375
5.59200e-07,0.0134219,0.00909375,0.210938
5.59400e-07,0.0145156,0.00860938,0.215313
5.59600e-07,0.0145625,0.00742188,0.225938
5.59800e-07,0.014375,0.00692188,0.219375
5.60000e-07,0.0134063,0.00698437,0.2225
5.60200e-07,0.0125313,0.00785938,0.224375
5.60400e-07,0.0119531,0.00882813,0.23375
5.60600e-07,0.0110156,0.010125,0.238125
5.60800e-07,0.0106563,0.0115469,0.253438
5.61000e-07,0.0107656,0.0135469,0.260313
5.61200e-07,0.0102031,0.0154531,0.272188
5.61400e-07,0.0102187,0.017125,0.277813
5.61600e-07,0.0102031,0.0185938,0.273125
5.61800e-07,0.0101563,0.0197031,0.27875
5.62000e-07,0.010375,0.0210156,0.300625
5.62200e-07,0.0109063,0.0220469,0.304375
5.62400e-07,0.0108281,0.0227344,0.302812
5.62600e-07,0.01075,0.0227031,0.315
5.62800e-07,0.0110156,0.0222031,0.329063
5.63000e-07,0.0104063,0.0212188,0.324688
5.63200e-07,0.0095625,0.019875,0.313438
5.63400e-07,0.0091875,0.0190938,0.324688
5.63600e-07,0.00901562,0.0175625,0.34375
5.63800e-07,0.008875,0.0162031,0.33375
5.64000e-07,0.00896875,0.0142969,0.321875
5.64200e-07,0.00915625,0.0121719,0.318125
5.64400e-07,0.00970313,0.00996875,0.336875
5.64600e-07,0.010375,0.00848437,0.34375
5.64800e-07,0.0110156,0.0069375,0.345938
5.65000e-07,0.0119219,0.00582813,0.343438
5.65200e-07,0.0134063,0.00476562,0.336563
5.65400e-07,0.0146094,0.00345313,0.32875
5.65600e-07,0.0160313,0.002125,0.33625
5.65800e-07,0.0175156,0.00204688,0.333125
5.66000e-07,0.0177031,0.00195312,0.325625
5.66200e-07,0.0175156,0.00265625,0.323125
5.66400e-07,0.0165625,0.00260938,0.319063
5.66600e-07,0.0162344,0.00335937,0.324688
5.66800e-07,0.0157813,0.00310938,0.319688
5.67000e-07,0.0157813,0.00373438,0.314063
5.67200e-07,0.0162344,0.0041875,0.305938
5.67400e-07,0.0159375,0.00435937,0.296875
5.67600e-07,0.0165781,0.00459375,0.292187
5.67800e-07,0.016625,0.00467187,0.305625
5.68000e-07,0.016875,0.00557812,0.308125
5.68200e-07,0.0169063,0.0065,0.305
5.68400e-07,0.0169531,0.00670313,0.306563
5.68600e-07,0.0164688,0.00776562,0.2925
5.68800e-07,0.016125,0.00801563,0.283437
5.69000e-07,0.0152188,0.00789062,0.284063
5.69200e-07,0.0147031,0.00889062,0.285625
5.69400e-07,0.0140469,0.010125,0.281563
5.69600e-07,0.0137656,0.0114531,0.271875
5.69800e-07,0.013375,0.0132813,0.2675
5.70000e-07,0.0130938,0.0140938,0.26375
5.70200e-07,0.0133125,0.0151875,0.2625
5.70400e-07,0.0134688,0.0150938,0.250313
5.70600e-07,0.0140625,0.0142656,0.25
5.70800e-07,0.0141875,0.012875,0.246875
5.71000e-07,0.014375,0.0117188,0.256875
5.71200e-07,0.0142813,0.0105781,0.260625
5.71400e-07,0.0137188,0.01,0.254062
5.71600e-07,0.013375,0.00926562,0.244688
5.71800e-07,0.0137031,0.00910938,0.233437
5.72000e-07,0.0135781,0.00854688,0.2175
5.72200e-07,0.0142188,0.00882813,0.20625
5.72400e-07,0.0146563,0.009,0.203125
5.72600e-07,0.0150156,0.00951563,0.205
5.72800e-07,0.0157344,0.0101094,0.205625
5.73000e-07,0.0164219,0.0111562,0.195938
5.73200e-07,0.01625,0.0120156,0.17
5.73400e-07,0.0161094,0.0129219,0.15125
5.73600e-07,0.0156406,0.0135312,0.16375
5.73800e-07,0.0144375,0.014375,0.166875
5.74000e-07,0.0136563,0.0142656,0.161875
5.74200e-07,0.0128125,0.0145469,0.144375
5.74400e-07,0.0119375,0.0146719,0.1375
5.74600e-07,0.0112656,0.0152344,0.116563
5.74800e-07,0.0109687,0.0154844,0.112188
5.75000e-07,0.0114687,0.0157188,0.093125
5.75200e-07,0.0117656,0.0157344,0.0978125
5.75400e-07,0.0126563,0.0151094,0.08
5.75600e-07,0.0134844,0.01425,0.083125
5.75800e-07,0.01425,0.0132969,0.0628125
5.76000e-07,0.0145156,0.0125938,0.0503125
5.76200e-07,0.0151719,0.0123906,0.0403125
5.76400e-07,0.0149844,0.011875,0.035
5.76600e-07,0.0145,0.0117188,0.025625
5.76800e-07,0.0140156,0.0113125,0.0103125
5.77000e-07,0.01425,0.0109063,-0.0059375
5.77200e-07,0.014125,0.0108281,-0.009375
5.77400e-07,0.01375,0.0105625,-0.023125
5.77600e-07,0.0131719,0.0102344,-0.0253125
5.77800e-07,0.0137031,0.00946875,-0.0353125
5.78000e-07,0.0142656,0.00909375,-0.034375
5.78200e-07,0.0146719,0.009125,-0.0525
5.78400e-07,0.0151563,0.00865625,-0.046875
5.78600e-07,0.0159844,0.00884375,-0.0475
5.78800e-07,0.0158594,0.00846875,-0.05625
5.79000e-07,0.0162656,0.00890625,-0.0684375
5.79200e-07,0.0157188,0.0090625,-0.0815625
5.79400e-07,0.0157813,0.00960938,-0.0803125
5.79600e-07,0.0152656,0.0100938,-0.0871875
5.79800e-07,0.015125,0.0113906,-0.085625
5.80000e-07,0.0143125,0.0119063,-0.083125
5.80200e-07,0.0138906,0.0128437,-0.0871875
5.80400e-07,0.013375,0.0135,-0.0975
5.80600e-07,0.0137969,0.0148281,-0.0915625
5.80800e-07,0.0140313,0.0154063,-0.0928125
5.81000e-07,0.0139063,0.01625,-0.103438
5.81200e-07,0.0139531,0.0167969,-0.106562
5.81400e-07,0.0148125,0.0174063,-0.107188
5.81600e-07,0.0147656,0.0172813,-0.100625
5.81800e-07,0.0157656,0.0166875,-0.0975
5.82000e-07,0.0165781,0.0159688,-0.0925
5.82200e-07,0.0174375,0.0150156,-0.105937
5.82400e-07,0.01775,0.0134063,-0.10875
5.82600e-07,0.0189688,0.0129844,-0.114375
5.82800e-07,0.0194375,0.0119688,-0.0990625
5.83000e-07,0.0200625,0.0115,-0.0803125
5.83200e-07,0.0199688,0.0112187,-0.088125
5.83400e-07,0.0197031,0.0114844,-0.101562
5.83600e-07,0.0193281,0.0125156,-0.105313
5.83800e-07,0.0187969,0.0137656,-0.100313
5.84000e-07,0.0182031,0.0143594,-0.0996875
5.84200e-07,0.0175469,0.015125,-0.09375
5.84400e-07,0.01725,0.0159688,-0.0875
5.84600e-07,0.0170938,0.0164531,-0.074375
5.84800e-07,0.0173594,0.0165625,-0.065
5.85000e-07,0.0174531,0.0159219,-0.06125
5.85200e-07,0.017375,0.0148437,-0.06875
5.85400e-07,0.0180156,0.0146719,-0.0740625
5.85600e-07,0.0181406,0.0142656,-0.0821875
5.85800e-07,0.0187031,0.0143906,-0.07
5.86000e-07,0.0191094,0.0139375,-0.0546875
5.86200e-07,0.0189531,0.013625,-0.0475
5.86400e-07,0.018875,0.0134531,-0.0465625
5.86600e-07,0.0184219,0.0133281,-0.0434375
5.86800e-07,0.0173438,0.0128437,-0.0471875
5.87000e-07,0.0172188,0.0128125,-0.031875
5.87200e-07,0.0164688,0.0127188,-0.0384375
5.87400e-07,0.016125,0.0126094,-0.03625
5.87600e-07,0.0164531,0.0127813,-0.0296875
5.87800e-07,0.0167031,0.0123281,-0.02625
5.88000e-07,0.0164844,0.0118594,-0.0253125
5.88200e-07,0.0167344,0.0116875,-0.03375
5.88400e-07,0.0177188,0.01125,-0.0353125
5.88600e-07,0.0176406,0.0107969,-0.0384375
5.88800e-07,0.0177188,0.0110469,-0.0178125
5.89000e-07,0.0169375,0.0116875,-0.0084375
5.89200e-07,0.0158281,0.0117969,-0.014375
5.89400e-07,0.0156563,0.0125781,-0.00375
5.89600e-07,0.0145,0.0129531,0.0078125
5.89800e-07,0.0138438,0.0136406,0.0034375
5.90000e-07,0.0133125,0.0140312,0.005625
5.90200e-07,0.0135938,0.0149063,0.01125
5.90400e-07,0.0137969,0.0159844,0.01375
5.90600e-07,0.0141719,0.016375,0.035625
5.90800e-07,0.0149375,0.0170469,0.0425
5.91000e-07,0.0156875,0.0173906,0.035625
5.91200e-07,0.0170938,0.0176875,0.0428125
5.91400e-07,0.0182969,0.01675,0.055625
5.91600e-07,0.0182031,0.0157344,0.0609375
5.91800e-07,0.0184375,0.0156719,0.06625
5.92000e-07,0.0185312,0.0150625,0.070625
5.92200e-07,0.0188594,0.0147969,0.066875
5.92400e-07,0.0184531,0.0142813,0.065625
5.92600e-07,0.0182344,0.0139844,0.065625
5.92800e-07,0.0179531,0.0144844,0.07625
5.93000e-07,0.0181719,0.0145469,0.0884375
5.93200e-07,0.0177969,0.0145,0.086875
5.93400e-07,0.01775,0.0139688,0.0809375
5.93600e-07,0.0179844,0.0142969,0.09125
5.93800e-07,0.0181719,0.0139375,0.0853125
5.94000e-07,0.0185156,0.0132656,0.099375
5.94200e-07,0.0179375,0.0125,0.0965625
5.94400e-07,0.0181563,0.0119688,0.100625
5.94600e-07,0.0173438,0.0116875,0.0915625
5.94800e-07,0.0169844,0.0112187,0.085625
5.95000e-07,0.01625,0.0112813,0.0853125
5.95200e-07,0.0149063,0.0118437,0.09375
5.95400e-07,0.0146563,0.0126094,0.0784375
5.95600e-07,0.0148438,0.0134219,0.084375
5.95800e-07,0.0149219,0.0149375,0.093125
5.96000e-07,0.0149531,0.0163281,0.105313
5.96200e-07,0.0151094,0.0169219,0.0996875
5.96400e-07,0.0154531,0.0177188,0.09
5.96600e-07,0.016125,0.0186094,0.091875
5.96800e-07,0.0162344,0.0187813,0.086875
5.97000e-07,0.0168125,0.0189687,0.0803125
5.97200e-07,0.0170313,0.019125,0.0809375
5.97400e-07,0.0177031,0.0201719,0.075
5.97600e-07,0.0176719,0.0198906,0.08375
5.97800e-07,0.0179844,0.0198437,0.07875
5.98000e-07,0.0174688,0.0199687,0.06625
5.98200e-07,0.0170625,0.0203281,0.0675
5.98400e-07,0.0172344,0.0207188,0.060625
5.98600e-07,0.0172813,0.0215469,0.0528125
5.98800e-07,0.0168594,0.0217188,0.058125
5.99000e-07,0.0165938,0.0219375,0.054375
5.99200e-07,0.0167031,0.0216094,0.0428125
5.99400e-07,0.0164219,0.0216719,0.0359375
5.99600e-07,0.0165781,0.0217656,0.0346875
5.99800e-07,0.0165781,0.0214063,0.03
6.00000e-07,0.0166406,0.0208125,0.028125
6.00200e-07,0.0169063,0.0205313,0.0209375
6.00400e-07,0.017125,0.0204375,0.028125
6.00600e-07,0.0172031,0.019375,0.01875
6.00800e-07,0.0175625,0.0182656,0.0059375
6.01000e-07,0.0179375,0.0174063,0.0025
6.01200e-07,0.0186094,0.0175156,0.000625
6.01400e-07,0.0182812,0.0165,-0.008125
6.01600e-07,0.0187031,0.0158437,-0.013125
6.01800e-07,0.0188594,0.015875,-0.0203125
6.02000e-07,0.0185,0.0159688,-0.033125
6.02200e-07,0.0191875,0.0161719,-0.0278125
6.02400e-07,0.0185938,0.0163906,-0.0284375
6.02600e-07,0.0188438,0.0156719,-0.02875
6.02800e-07,0.0192812,0.0156094,-0.0265625
6.03000e-07,0.0190469,0.0149844,-0.0328125
6.03200e-07,0.0190781,0.0139375,-0.0565625
6.03400e-07,0.01925,0.0128906,-0.054375
6.03600e-07,0.0192812,0.0121562,-0.0515625
6.03800e-07,0.0193125,0.0114063,-0.066875
6.04000e-07,0.0202188,0.0111562,-0.0615625
6.04200e-07,0.0211406,0.0111562,-0.060625
6.04400e-07,0.0206094,0.0109375,-0.073125
6.04600e-07,0.0206563,0.0107813,-0.0971875
6.04800e-07,0.0207813,0.0111406,-0.0921875
6.05000e-07,0.0211875,0.0120469,-0.0803125
6.05200e-07,0.0215156,0.0123594,-0.0746875
6.05400e-07,0.0218125,0.0135,-0.0778125
6.05600e-07,0.0223438,0.0141875,-0.0834375
6.05800e-07,0.0227188,0.015125,-0.0859375
6.06000e-07,0.0235,0.0162344,-0.094375
6.06200e-07,0.0240781,0.0173125,-0.0978125
6.06400e-07,0.0245313,0.0182344,-0.117188
6.06600e-07,0.0249219,0.0194687,-0.113125
6.06800e-07,0.0250938,0.0202813,-0.106875
6.07000e-07,0.0253125,0.0215625,-0.106875
6.07200e-07,0.0250313,0.0227969,-0.119375
6.07400e-07,0.0245313,0.0240313,-0.13
6.07600e-07,0.0247813,0.0252813,-0.125938
6.07800e-07,0.0246875,0.0262344,-0.133125
6.08000e-07,0.0240781,0.0269219,-0.129375
6.08200e-07,0.0233594,0.0270469,-0.124687
6.08400e-07,0.0223281,0.0267188,-0.131875
6.08600e-07,0.0213125,0.0263125,-0.137187
6.08800e-07,0.0204688,0.0262656,-0.14125
6.09000e-07,0.0196875,0.0257188,-0.12625
6.09200e-07,0.0191563,0.02475,-0.1225
6.09400e-07,0.0186875,0.0242344,-0.123125
6.09600e-07,0.0184844,0.0232031,-0.13
6.09800e-07,0.0187969,0.0222188,-0.125312
6.10000e-07,0.0187031,0.0210313,-0.13375
6.10200e-07,0.0181875,0.0194844,-0.145625
6.10400e-07,0.018125,0.0178437,-0.135937
6.10600e-07,0.0182812,0.0164219,-0.141563
6.10800e-07,0.01875,0.0156094,-0.130937
6.11000e-07,0.0188594,0.0144063,-0.119375
6.11200e-07,0.0188281,0.0133281,-0.114063
6.11400e-07,0.0187031,0.0135625,-0.124687
6.11600e-07,0.0184063,0.0133906,-0.120938
6.11800e-07,0.018375,0.0134531,-0.11625
6.12000e-07,0.0186875,0.0138906,-0.102812
6.12200e-07,0.0187188,0.0144688,-0.09875
6.12400e-07,0.0189219,0.0151094,-0.1
6.12600e-07,0.0192031,0.0159375,-0.0909375
6.12800e-07,0.0186719,0.016125,-0.0965625
6.13000e-07,0.0183594,0.0167188,-0.0871875
6.13200e-07,0.0182969,0.016875,-0.085
6.13400e-07,0.0180938,0.0164219,-0.0771875
6.13600e-07,0.0176406,0.0161875,-0.0796875
6.13800e-07,0.0171094,0.0156719,-0.0734375
6.14000e-07,0.0163906,0.0148906,-0.0690625
6.14200e-07,0.0157969,0.01425,-0.07
6.14400e-07,0.01575,0.0137344,-0.07125
6.14600e-07,0.015375,0.013875,-0.083125
6.14800e-07,0.0150469,0.013375,-0.066875
6.15000e-07,0.0155313,0.01275,-0.053125
6.15200e-07,0.0157344,0.0122188,-0.0396875
6.15400e-07,0.0154844,0.0123437,-0.041875
6.15600e-07,0.01525,0.0118906,-0.033125
6.15800e-07,0.0153594,0.0114531,-0.0259375
6.16000e-07,0.0151719,0.0111094,-0.0215625
6.16200e-07,0.0156094,0.0107344,-0.0203125
6.16400e-07,0.0154063,0.0102969,-0.01375
6.16600e-07,0.015375,0.0100312,-0.01
6.16800e-07,0.0146094,0.0100625,0.0040625
6.17000e-07,0.0147031,0.0102813,0.0128125
6.17200e-07,0.0152031,0.00960938,0.003125
6.17400e-07,0.0150781,0.00990625,0.0071875
6.17600e-07,0.0147656,0.0100469,-0.005
6.17800e-07,0.0148281,0.01,0.00125
6.18000e-07,0.0150469,0.00996875,0.00625
6.18200e-07,0.0151406,0.00990625,0.014375
6.18400e-07,0.015125,0.00992188,0.024375
6.18600e-07,0.0146875,0.0096875,0.0275
6.18800e-07,0.0136875,0.00970312,0.0175
6.19000e-07,0.0135313,0.00967187,0.0159375
6.19200e-07,0.0132656,0.00978125,0.0246875
6.19400e-07,0.0131875,0.00975,0.0284375
6.19600e-07,0.0130781,0.00985938,0.0409375
6.19800e-07,0.0133594,0.0095,0.0428125
6.20000e-07,0.0128594,0.0093125,0.045
6.20200e-07,0.0133281,0.00898437,0.0384375
6.20400e-07,0.01325,0.008625,0.035
6.20600e-07,0.0128281,0.00832813,0.0359375
6.20800e-07,0.0126875,0.00765625,0.0375
6.21000e-07,0.0130625,0.00795313,0.0384375
6.21200e-07,0.0136875,0.00679687,0.0409375
6.21400e-07,0.01375,0.00626562,0.045625
6.21600e-07,0.013,0.00604688,0.029375
6.21800e-07,0.0132188,0.00614063,0.0303125
6.22000e-07,0.0134531,0.0061875,0.034375
6.22200e-07,0.0134531,0.00639062,0.045
6.22400e-07,0.012875,0.00614063,0.04375
6.22600e-07,0.012875,0.00651563,0.0409375
6.22800e-07,0.0124844,0.0066875,0.043125
6.23000e-07,0.0122188,0.00714063,0.035625
6.23200e-07,0.0122031,0.007125,0.0509375
6.23400e-07,0.01225,0.007,0.061875
6.23600e-07,0.0112969,0.00664063,0.05
6.23800e-07,0.0110781,0.00673438,0.0290625
6.24000e-07,0.0115625,0.0065,0.0271875
6.24200e-07,0.011,0.0065625,0.02
6.24400e-07,0.01125,0.00540625,0.0178125
6.24600e-07,0.0110313,0.0051875,0.023125
6.24800e-07,0.0112344,0.00448437,0.0228125
6.25000e-07,0.0112187,0.00459375,0.0134375
6.25200e-07,0.0112031,0.004125,0.0234375
6.25400e-07,0.0119219,0.00404688,0.030625
6.25600e-07,0.0119688,0.00357812,0.025
