time	V_in
1.99988503304391374E-7	1.21520184957571553E-4
2.00070127653900220E-7	1.17167241694482183E-4
2.00121458969715871E-7	1.15287351689862172E-4
2.00176486019741606E-7	1.14204405021233679E-4
2.00245383803813803E-7	1.14182840095337057E-4
2.00314901137739776E-7	1.15634794545889652E-4
2.00365292270117701E-7	1.17659720776136822E-4
2.00419294299995787E-7	1.20736297407661208E-4
2.00488503304391097E-7	1.25786822093686679E-4
2.00570127653900299E-7	1.33069050730258120E-4
2.00621458969715905E-7	1.38215206283271774E-4
2.00676486019741596E-7	1.44023121905645590E-4
2.00745383803813970E-7	1.51398270309634997E-4
2.00814901137739987E-7	1.58649594622450096E-4
2.00865292270117912E-7	1.63472813779153037E-4
2.00919294299995954E-7	1.68006182674152793E-4
2.00988503304391397E-7	1.72720215732294791E-4
2.01070127653900244E-7	1.76540727898086836E-4
2.01121458969715805E-7	1.77745257360925590E-4
2.01176486019741541E-7	1.77946369469548671E-4
2.01245383803813827E-7	1.76806525316438190E-4
2.01314901137740065E-7	1.74174235152934909E-4
2.01365292270117990E-7	1.71436387315637750E-4
2.01419294299996032E-7	1.67802934254774438E-4
2.01488503304391298E-7	1.62362912202521636E-4
2.01570127653900322E-7	1.55157904318332784E-4
2.01621458969715883E-7	1.50474041618677967E-4
2.01676486019741574E-7	1.45417939475413371E-4
2.01745383803813993E-7	1.39232580174280107E-4
2.01814901137740099E-7	1.33414937907179132E-4
2.01865292270118069E-7	1.29640155652810929E-4
2.01919294299996155E-7	1.26152983567804355E-4
2.01988503304391420E-7	1.22635724781462208E-4
2.02070127653899956E-7	1.19930118565099586E-4
2.02121458969715473E-7	1.19160968762187736E-4
2.02176486019741164E-7	1.19321087157616534E-4
2.02245383803813272E-7	1.20857695424899725E-4
2.02314901137739778E-7	1.23829890393612452E-4
2.02365292270117703E-7	1.26886481252520777E-4
2.02419294299995700E-7	1.30959388335298810E-4
2.02488503304390788E-7	1.37067158702748748E-4
2.02570127653899945E-7	1.45220034477897775E-4
2.02621458969715462E-7	1.50651155575873519E-4
2.02676486019741198E-7	1.56512455965867381E-4
2.02745383803813350E-7	1.63625771907447692E-4
2.02814901137739811E-7	1.70258271756897561E-4
2.02865292270117781E-7	1.74439221939218547E-4
2.02919294299995823E-7	1.78157430545864370E-4
2.02988503304390955E-7	1.81713600591510294E-4
2.03070127653900023E-7	1.84075827822984284E-4
2.03121458969715540E-7	1.84377206956588213E-4
2.03176486019741187E-7	1.83665345461107354E-4
2.03245383803813384E-7	1.81505427993316371E-4
2.03314901137739845E-7	1.78027346519567753E-4
2.03365292270117859E-7	1.74825995515953947E-4
2.03419294299995812E-7	1.70865168894232866E-4
2.03488503304390989E-7	1.65284916255945591E-4
2.03570127653900101E-7	1.58315934037174300E-4
2.03621458969715663E-7	1.54005576185357329E-4
2.03676486019741310E-7	1.49554201424228417E-4
2.03745383803813507E-7	1.44406848300817936E-4
2.03814901137739657E-7	1.39915613128837024E-4
2.03865292270117582E-7	1.37235952295487218E-4
2.03919294299995624E-7	1.35021561423592540E-4
2.03988503304390756E-7	1.33240667820235470E-4
2.04070127653900268E-7	1.32674935103859459E-4
2.04121458969715830E-7	1.33230993119279306E-4
2.04176486019741521E-7	1.34747370365629404E-4
2.04245383803813851E-7	1.37866573057289887E-4
2.04314901137740002E-7	1.42277978888603895E-4
2.04365292270117971E-7	1.46227491165538526E-4
2.04419294299995968E-7	1.51067944481712413E-4
2.04488503304391411E-7	1.57880722986790256E-4
2.04570127653900347E-7	1.66479039913062410E-4
2.04621458969715952E-7	1.71931525604891577E-4
2.04676486019741688E-7	1.77546928400332638E-4
2.04745383803814063E-7	1.84023991557315214E-4
2.04814901137740124E-7	1.89693114356154635E-4
2.04865292270118049E-7	1.92994867689529626E-4
2.04919294299996135E-7	1.95628159139974889E-4
2.04988503304391578E-7	1.97670095003285717E-4
2.05070127653900158E-7	1.98192712665280624E-4
2.05121458969715631E-7	1.97407422441252955E-4
2.05176486019741411E-7	1.95632447025185452E-4
2.05245383803813697E-7	1.92312863690972113E-4
2.05314901137739803E-7	1.87932858012107751E-4
2.05365292270117816E-7	1.84292685952689750E-4
2.05419294299995858E-7	1.80061567661553545E-4
2.05488503304391035E-7	1.74402982693978137E-4
2.05570127653900192E-7	1.67716676889922844E-4
2.05621458969715798E-7	1.63793871456574003E-4
2.05676486019741533E-7	1.59937227744004629E-4
2.05745383803813819E-7	1.55742531698769171E-4
2.05814901137739925E-7	1.52420474210195289E-4
2.05865292270117894E-7	1.50720761832263195E-4
2.05919294299995936E-7	1.49678867011305949E-4
2.05988503304391202E-7	1.49502682399035169E-4
2.06070127653900226E-7	1.50906451873452419E-4
2.06121458969715832E-7	1.52706530497302517E-4
2.06176486019741523E-7	1.55511907564958296E-4
2.06245383803813898E-7	1.60097168745349805E-4
2.06314901137739959E-7	1.65770729909466041E-4
2.06365292270117884E-7	1.70461643382672201E-4
2.06419294299996015E-7	1.75907285973859961E-4
2.06488503304391324E-7	1.83205271119242119E-4
2.06570127653900082E-7	1.91966533617770385E-4
2.06621458969715688E-7	1.97297020124430356E-4
2.06676486019741423E-7	2.02600372180373478E-4
2.06745383803813576E-7	2.08474416249837580E-4
2.06814901137739771E-7	2.13328434409347345E-4
2.06865292270117695E-7	2.15955201541160413E-4
2.06919294299995737E-7	2.17835433037212933E-4
2.06988503304390870E-7	2.18922749237837921E-4
2.07070127653900116E-7	2.18386271678728772E-4
2.07121458969715810E-7	2.17040841017773589E-4
2.07176486019741413E-7	2.14803695658820626E-4
2.07245383803813654E-7	2.11126988079234401E-4
2.07314901137739849E-7	2.06679978344541260E-4
2.07365292270117774E-7	2.03207954709014160E-4
2.07419294299995816E-7	1.99381710082599461E-4
2.07488503304391081E-7	1.94564597245343274E-4
2.07570127653900283E-7	1.89293475141719059E-4
2.07621458969715889E-7	1.86454047558343206E-4
2.07676486019741580E-7	1.83906946522971237E-4
2.07745383803813866E-7	1.81524621723021551E-4
2.07814901137739882E-7	1.80158567385087820E-4
2.07865292270117807E-7	1.79907737218185115E-4
2.07919294299995805E-7	1.80427416098240201E-4
2.07988503304391159E-7	1.82238593818159766E-4
2.08070127653900272E-7	1.85935083516078281E-4
2.08121458969715833E-7	1.89100877406025125E-4
2.08176486019741613E-7	1.93255296948135369E-4
2.08245383803813855E-7	1.99344780088708395E-4
2.08314901137740005E-7	2.06305889139555410E-4
2.08365292270117930E-7	2.11727696441708035E-4
2.08419294299995972E-7	2.17716028351900714E-4
2.08488503304391326E-7	2.25379280718458119E-4
2.08570127653900217E-7	2.34143701618230526E-4
2.08621458969715778E-7	2.39230610983606073E-4
2.08676486019741514E-7	2.44064122688437424E-4
2.08745383803813800E-7	2.49134796779506607E-4
2.08814901137739906E-7	2.53015689816567590E-4
2.08865292270117830E-7	2.54895473355295055E-4
2.08919294299995872E-7	2.55975889167018078E-4
2.08988503304391138E-7	2.56099474285386197E-4
2.09070127653900162E-7	2.54606084446660308E-4
2.09121458969715768E-7	2.52834085803854069E-4
2.09176486019741503E-7	2.50303403459386775E-4
2.09245383803813700E-7	2.46483713164025886E-4
2.09314901137739806E-7	2.42184031284883261E-4
2.09365292270117775E-7	2.39022351305478731E-4
2.09419294299995773E-7	2.35718512172148609E-4
2.09488503304391038E-7	2.31818549000401752E-4
2.09570127653900240E-7	2.27966999071139842E-4
2.09621458969715846E-7	2.26202743329806744E-4
2.09676486019741581E-7	2.24960934947846125E-4
2.09745383803813823E-7	2.24358171237322601E-4
2.09814901137739751E-7	2.24895682597642566E-4
2.09865292270117720E-7	2.26069274595010139E-4
2.09919294299995718E-7	2.28126834810773227E-4
2.09988503304391028E-7	2.31843457617984017E-4
2.10070127653900274E-7	2.37641075517975597E-4
2.10121458969715924E-7	2.42022256479728348E-4
2.10176486019741615E-7	2.47353427663489711E-4
2.10245383803813901E-7	2.54698193357384195E-4
2.10314901137739962E-7	2.62666633504984537E-4
2.10365292270117887E-7	2.68649522767703619E-4
2.10419294299996018E-7	2.75078319516214709E-4
2.10488503304391239E-7	2.83074524101223357E-4
2.10570127653900308E-7	2.91914496243615362E-4
2.10621458969715825E-7	2.96889294141168492E-4
2.10676486019741560E-7	3.01492491960425557E-4
2.10745383803813802E-7	3.06156258503930756E-4
2.10814901137739863E-7	3.09534013002669184E-4
2.10865292270117877E-7	3.11055131143550145E-4
2.10919294299995874E-7	3.11821458398148410E-4
2.10988503304391095E-7	3.11695660145969011E-4
2.11070127653900119E-7	3.10181241642163918E-4
2.11121458969715725E-7	3.08624246019224469E-4
2.11176486019741461E-7	3.06558541941385698E-4
2.11245383803813747E-7	3.03640228319126937E-4
2.11314901137739986E-7	3.00593603986719504E-4
2.11365292270117999E-7	2.98544598407204420E-4
2.11419294299995952E-7	2.96618389970489771E-4
2.11488503304391218E-7	2.94715478765302663E-4
2.11570127653900020E-7	2.93479603186895499E-4
2.11621458969715581E-7	2.93449290889901393E-4
2.11676486019741272E-7	2.94137854146328470E-4
2.11745383803813425E-7	2.96025824421014105E-4
2.11814901137739886E-7	2.99106591073139239E-4
2.11865292270117811E-7	3.02103339390460812E-4
2.11919294299995853E-7	3.06071143353216257E-4
2.11988503304390985E-7	3.12142989157744921E-4
2.12070127653900276E-7	3.20554468536325521E-4
2.12121458969715881E-7	3.26436215688082410E-4
2.12176486019741573E-7	3.33197472684576024E-4
2.12245383803813814E-7	3.42082674071493020E-4
2.12314901137739831E-7	3.51314073931043414E-4
2.12365292270117756E-7	3.57995463462886798E-4
2.12419294299995798E-7	3.64957656037690592E-4
2.12488503304391063E-7	3.73380631852620137E-4
2.12570127653900443E-7	3.82430997859833299E-4
2.12621458969716004E-7	3.87404870791218547E-4
2.12676486019741695E-7	3.91922962859922919E-4
2.12745383803814070E-7	3.96429532044209054E-4
2.12814901137740042E-7	3.99659921044108790E-4
2.12865292270117967E-7	4.01130912226661085E-4
2.12919294299996054E-7	4.01920975036492223E-4
2.12988503304391452E-7	4.01976227709097422E-4
2.13070127653900387E-7	4.00955669196011311E-4
2.13121458969715860E-7	3.99926980606082116E-4
2.13176486019741596E-7	3.98626321885177326E-4
2.13245383803813970E-7	3.96933233093656979E-4
2.13314901137739943E-7	3.95432719020076862E-4
2.13365292270117868E-7	3.94697016450365146E-4
2.13419294299995954E-7	3.94343091298596304E-4
2.13488503304391219E-7	3.94637444741105536E-4
2.13570127653900332E-7	3.96200261715945601E-4
2.13621458969715805E-7	3.98006852586698168E-4
2.13676486019741585E-7	4.00716472439372495E-4
2.13745383803813782E-7	4.05150391012807987E-4
2.13814901137739799E-7	4.10774184036053036E-4
2.13865292270117724E-7	4.15580802541661143E-4
2.13919294299995721E-7	4.21437603353910895E-4
2.13988503304391076E-7	4.29806075520944741E-4
2.14070127653900366E-7	4.40725032013206786E-4
2.14121458969715972E-7	4.48065314880586829E-4
2.14176486019741752E-7	4.56257150971545489E-4
2.14245383803814127E-7	4.66721545292048923E-4
2.14314901137739922E-7	4.77294676188368872E-4
2.14365292270117935E-7	4.84785431651069931E-4
2.14419294299995933E-7	4.92470507045355088E-4
2.14488503304391376E-7	5.01628174416718409E-4
2.14570127653900133E-7	5.11304876887371940E-4
2.14621458969715695E-7	5.16589550462168834E-4
2.14676486019741386E-7	5.21430060981468735E-4
2.14745383803813761E-7	5.26379037827717688E-4
2.14814901137739955E-7	5.30152178471422353E-4
2.14865292270117969E-7	5.32144890675709981E-4
2.14919294299995922E-7	5.33666468227434709E-4
2.14988503304391232E-7	5.34927272525712372E-4
2.15070127653900212E-7	5.35710557311799196E-4
2.15121458969715817E-7	5.36060349618734655E-4
2.15176486019741509E-7	5.36459648347073514E-4
2.15245383803813795E-7	5.37178610482849628E-4
2.15314901137739900E-7	5.38390646157039754E-4
2.15365292270117870E-7	5.39767931068852747E-4
2.15419294299995912E-7	5.41815607901773522E-4
2.15488503304391177E-7	5.45352207253241605E-4
2.15570127653900112E-7	5.50906498662296684E-4
2.15621458969715629E-7	5.55261492428560377E-4
2.15676486019741365E-7	5.60728482798424910E-4
2.15745383803813695E-7	5.68626884502400287E-4
2.15814901137739845E-7	5.77700413346927366E-4
2.15865292270117770E-7	5.84927395758386481E-4
2.15919294299995812E-7	5.93268075307357989E-4
2.15988503304390989E-7	6.04643165891826584E-4
2.16070127653900368E-7	6.18836691885673851E-4
2.16121458969716018E-7	6.28047562722194197E-4
2.16176486019741665E-7	6.38045094263064971E-4
2.16245383803814084E-7	6.50529283527082391E-4
2.16314901137739923E-7	6.62889284266829648E-4
2.16365292270117937E-7	6.71503716536849282E-4
2.16419294299995890E-7	6.80239776154022557E-4
2.16488503304391289E-7	6.90589469970942282E-4
2.16570127653900224E-7	7.01523428755792722E-4
2.16621458969715741E-7	7.07555935329916963E-4
2.16676486019741477E-7	7.13199736979049703E-4
2.16745383803813851E-7	7.19226898118573210E-4
2.16814901137740002E-7	7.24239518798039494E-4
2.16865292270117971E-7	7.27273039184565651E-4
2.16919294299996057E-7	7.30064304724657909E-4
2.16988503304391411E-7	7.33199990512624566E-4
2.17070127653900213E-7	7.36578491141559333E-4
2.17121458969715686E-7	7.38799737351859598E-4
2.17176486019741377E-7	7.41401809712212589E-4
2.17245383803813663E-7	7.45124136555253891E-4
2.17314901137739902E-7	7.49620907978596307E-4
2.17365292270117827E-7	7.53505782601747676E-4
2.17419294299995869E-7	7.58332795411099791E-4
2.17488503304391223E-7	7.65509748093507003E-4
2.17570127653900380E-7	7.75421651006463630E-4
2.17621458969715897E-7	7.82517759701019244E-4
2.17676486019741722E-7	7.90906567628733015E-4
2.17745383803814008E-7	8.02404386226287691E-4
2.17814901137740069E-7	8.15018626695048631E-4
2.17865292270118038E-7	8.24736027625402990E-4
2.17919294299996080E-7	8.35644983667014607E-4
2.17988503304391523E-7	8.50127512196552892E-4
2.18070127653900236E-7	8.67706103819453567E-4
2.18121458969715709E-7	8.78883640491170581E-4
2.18176486019741445E-7	8.90826676213880653E-4
2.18245383803813819E-7	9.05530686106601301E-4
2.18314901137740058E-7	9.19914913313523641E-4
2.18365292270117983E-7	9.29883742780030431E-4
2.18419294299996025E-7	9.40001362455981315E-4
2.18488503304391291E-7	9.52065657848021019E-4
2.18570127653900226E-7	9.64992152130500536E-4
2.18621458969715787E-7	9.72328667118482137E-4
2.18676486019741478E-7	9.79472907891665479E-4
2.18745383803813809E-7	9.87553949388267327E-4
2.18814901137739914E-7	9.94875760627356875E-4
2.18865292270117884E-7	9.99777920553610677E-4
2.18919294299995926E-7	1.00478309818427736E-3
2.18988503304391191E-7	1.01105442268637136E-3
2.19070127653900260E-7	1.01852699344135789E-3
2.19121458969715777E-7	1.02354526016510006E-3
2.19176486019741468E-7	1.02933455171190058E-3
2.19245383803813754E-7	1.03728275611936316E-3
2.19314901137739904E-7	1.04626118823161551E-3
2.19365292270117829E-7	1.05348916048450869E-3
2.19419294299995871E-7	1.06197579595797698E-3
2.19488503304391136E-7	1.07391664131279563E-3
2.19570127653900293E-7	1.08947828546880077E-3
2.19621458969715810E-7	1.10008295477828888E-3
2.19676486019741590E-7	1.11217065022968664E-3
2.19745383803813921E-7	1.12819842351038324E-3
2.19814901137739938E-7	1.14524036548770658E-3
2.19865292270117862E-7	1.15803585191187275E-3
2.19919294299995904E-7	1.17209178223770549E-3
2.19988503304391170E-7	1.19040237335673837E-3
2.20070127653900149E-7	1.21221608753309584E-3
2.20121458969715711E-7	1.22588150055123823E-3
2.20176486019741446E-7	1.24031770908115968E-3
2.20245383803813599E-7	1.25795885663538343E-3
2.20314901137739749E-7	1.27514386511835331E-3
2.20365292270117763E-7	1.28704532731344257E-3
2.20419294299995716E-7	1.29916279523319478E-3
2.20488503304390981E-7	1.31376213940895425E-3
2.20570127653900228E-7	1.32971481328761509E-3
2.20621458969715745E-7	1.33902475930967380E-3
2.20676486019741480E-7	1.34837732170026503E-3
2.20745383803813677E-7	1.35940450472987306E-3
2.20814901137739872E-7	1.36996705725408208E-3
2.20865292270117797E-7	1.37741269513211995E-3
2.20919294299995839E-7	1.38532197894272824E-3
2.20988503304391104E-7	1.39557181914156159E-3
2.21070127653900217E-7	1.40809846088501778E-3
2.21121458969715778E-7	1.41648452731324603E-3
2.21176486019741514E-7	1.42601520137735482E-3
2.21245383803813800E-7	1.43879485064412638E-3
2.21314901137740083E-7	1.45279232913667933E-3
2.21365292270118008E-7	1.46370970815109791E-3
2.21419294299996139E-7	1.47616543299029468E-3
2.21488503304391449E-7	1.49317299586793273E-3
2.21570127653899895E-7	1.51465105769397601E-3
2.21621458969715412E-7	1.52891147868415223E-3
2.21676486019741104E-7	1.54483248590658384E-3
2.21745383803813301E-7	1.56551100561561674E-3
2.21814901137739673E-7	1.58708246164368694E-3
2.21865292270117687E-7	1.60304745570436813E-3
2.21919294299995684E-7	1.62036642623919458E-3
2.21988503304390727E-7	1.64265650089876480E-3
2.22070127653899974E-7	1.66889649362129999E-3
2.22121458969715535E-7	1.68521396085666519E-3
2.22176486019741271E-7	1.70237178408490508E-3
2.22245383803813379E-7	1.72327758257442043E-3
2.22314901137739795E-7	1.74365006205969886E-3
2.22365292270117720E-7	1.75783776454421559E-3
2.22419294299995762E-7	1.77242237847130446E-3
2.22488503304390850E-7	1.79024856641520724E-3
2.22570127653900141E-7	1.81014321727396266E-3
2.22621458969715702E-7	1.82207506775199057E-3
2.22676486019741393E-7	1.83440263557759842E-3
2.22745383803813590E-7	1.84938443056237722E-3
2.22814901137739785E-7	1.86422805957961679E-3
2.22865292270117710E-7	1.87498760953064592E-3
2.22919294299995752E-7	1.88665172899651012E-3
2.22988503304390928E-7	1.90198262650224725E-3
2.23070127653900308E-7	1.92083943595525741E-3
2.23121458969715958E-7	1.93337023844912315E-3
2.23176486019741738E-7	1.94746819989819686E-3
2.23245383803813979E-7	1.96609278553887501E-3
2.23314901137739952E-7	1.98608359836754689E-3
2.23365292270117877E-7	2.00136488783277455E-3
2.23419294299995874E-7	2.01849665844888237E-3
2.23488503304391362E-7	2.04146282547388713E-3
2.23570127653900341E-7	2.06987170645221008E-3
2.23621458969715947E-7	2.08839079119239202E-3
2.23676486019741683E-7	2.10876085671892444E-3
2.23745383803813969E-7	2.13484019223663513E-3
2.23814901137740030E-7	2.16167005671788504E-3
2.23865292270117999E-7	2.18130352540422967E-3
2.23919294299995997E-7	2.20239981333769519E-3
2.23988503304391484E-7	2.22934144898941788E-3
2.24070127653900464E-7	2.26083120639120461E-3
2.24121458969716070E-7	2.28031964433320855E-3
2.24176486019741805E-7	2.30075637980469105E-3
2.24245383803814269E-7	2.32564942197312252E-3
2.24314901137740064E-7	2.34997319970054708E-3
2.24365292270118033E-7	2.36700435274037213E-3
2.24419294299996031E-7	2.38463702532996757E-3
2.24488503304391429E-7	2.40643753423302309E-3
2.24570127653900231E-7	2.43118999284101722E-3
2.24621458969715704E-7	2.44632133818605757E-3
2.24676486019741484E-7	2.46222522610022798E-3
2.24745383803813681E-7	2.48190244452422704E-3
2.24814901137739831E-7	2.50177099778863976E-3
2.24865292270117800E-7	2.51636244218539984E-3
2.24919294299995887E-7	2.53228634582568901E-3
2.24988503304391152E-7	2.55327236297476645E-3
2.25070127653900220E-7	2.57905734025629130E-3
2.25121458969715782E-7	2.59605370777799171E-3
2.25176486019741429E-7	2.61499107749802118E-3
2.25245383803813715E-7	2.63969895013919054E-3
2.25314901137739820E-7	2.66583761405428721E-3
2.25365292270117745E-7	2.68555189303274044E-3
2.25419294299995787E-7	2.70737874298358827E-3
2.25488503304391008E-7	2.73624785676192328E-3
2.25570127653900165E-7	2.77144952457119853E-3
2.25621458969715682E-7	2.79413318611655015E-3
2.25676486019741462E-7	2.81884301724990305E-3
2.25745383803813660E-7	2.85014989256952145E-3
2.25814901137739943E-7	2.88204261253663674E-3
2.25865292270117912E-7	2.90521698972056974E-3
2.25919294299995865E-7	2.92996537578061877E-3
2.25988503304391175E-7	2.96138977123998659E-3
2.26070127653900155E-7	2.99793084881000560E-3
2.26121458969715761E-7	3.02050372893936814E-3
2.26176486019741407E-7	3.04418568528856293E-3
2.26245383803813693E-7	3.07307288098054343E-3
2.26314901137739888E-7	3.10141239786756406E-3
2.26365292270117813E-7	3.12140932243510072E-3
2.26419294299995810E-7	3.14230950397017850E-3
2.26488503304391209E-7	3.16844381926190710E-3
2.26570127653900366E-7	3.19854682933465417E-3
2.26621458969715972E-7	3.21723290825983055E-3
2.26676486019741619E-7	3.23713641430903598E-3
2.26745383803813993E-7	3.26204690157383137E-3
2.26814901137739833E-7	3.28745166956952728E-3
2.26865292270117802E-7	3.30623211599393718E-3
2.26919294299995755E-7	3.32680583869338697E-3
2.26988503304390976E-7	3.35393672385581665E-3
2.27070127653900222E-7	3.38717531095893376E-3
2.27121458969715739E-7	3.40893993847632082E-3
2.27176486019741430E-7	3.43304187116284165E-3
2.27245383803813672E-7	3.46422395674611661E-3
2.27314901137739822E-7	3.49685056267912975E-3
2.27365292270117791E-7	3.52120796273994952E-3
2.27419294299995745E-7	3.54793241372142143E-3
2.27488503304391054E-7	3.58293753505563384E-3
2.27570127653900300E-7	3.62514925114556075E-3
2.27621458969715817E-7	3.65209113941361796E-3
2.27676486019741509E-7	3.68122295619207129E-3
2.27745383803813795E-7	3.71786028856208794E-3
2.27814901137739856E-7	3.75490798048550012E-3
2.27865292270117825E-7	3.78168065622577654E-3
2.27919294299995823E-7	3.81015003600799673E-3
2.27988503304391088E-7	3.84618105364600060E-3
2.28070127653900290E-7	3.88796562223975295E-3
2.28121458969715851E-7	3.91374643523379895E-3
2.28176486019741542E-7	3.94080696562888821E-3
2.28245383803813828E-7	3.97387892744226034E-3
2.28314901137739845E-7	4.00643924911111338E-3
2.28365292270117770E-7	4.02953686562355529E-3
2.28419294299995856E-7	4.05382732261624490E-3
2.28488503304391033E-7	4.08444864005230812E-3
2.28570127653900057E-7	4.12009282791231790E-3
2.28621458969715574E-7	4.14243941873846833E-3
2.28676486019741354E-7	4.16643129466699147E-3
2.28745383803813418E-7	4.19665854617774059E-3
2.28814901137739746E-7	4.22764277049357240E-3
2.28865292270117759E-7	4.25058970772107614E-3
2.28919294299995757E-7	4.27570668231890316E-3
2.28988503304390800E-7	4.30872924248052680E-3
2.29070127653900180E-7	4.34898323791637509E-3
2.29121458969715741E-7	4.37515541237237837E-3
2.29176486019741521E-7	4.40395878837398769E-3
2.29245383803813718E-7	4.44094739760747625E-3
2.29314901137739646E-7	4.47931394303133246E-3
2.29365292270117660E-7	4.50774298723039024E-3
2.29419294299995613E-7	4.53871844216129006E-3
2.29488503304390878E-7	4.57897416770148791E-3
2.29570127653900258E-7	4.62709510761377274E-3
2.29621458969715864E-7	4.65758912226555211E-3
2.29676486019741599E-7	4.69036827439082060E-3
2.29745383803813752E-7	4.73132628363127949E-3
2.29814901137739769E-7	4.77247490721817602E-3
2.29865292270117694E-7	4.80208580804179519E-3
2.29919294299995736E-7	4.83347958966643709E-3
2.29988503304390912E-7	4.87310918891917844E-3
2.30070127653900247E-7	4.91897666517149013E-3
2.30121458969715809E-7	4.94729184685861867E-3
2.30176486019741589E-7	4.97708676267461314E-3
2.30245383803813874E-7	5.01360789501718784E-3
2.30314901137739936E-7	5.04970322456511767E-3
2.30365292270117905E-7	5.07545840134239779E-3
2.30419294299995947E-7	5.10271778211169647E-3
2.30488503304391257E-7	5.13730765466501094E-3
2.30570127653900192E-7	5.17786156240184070E-3
2.30621458969715798E-7	5.20346057645581084E-3
2.30676486019741578E-7	5.23111380100612600E-3
2.30745383803813819E-7	5.26611145077354958E-3
2.30814901137740058E-7	5.30207491536684827E-3
2.30865292270117983E-7	5.32873857718044341E-3
2.30919294299996070E-7	5.35793345926702891E-3
2.30988503304391291E-7	5.39625090126454054E-3
2.31070127653900270E-7	5.44276362971877337E-3
2.31121458969715832E-7	5.47282749709396743E-3
2.31176486019741478E-7	5.50575920235105176E-3
2.31245383803813809E-7	5.54780187527971425E-3
2.31314901137739870E-7	5.59106921084669839E-3
2.31365292270117839E-7	5.62291072445173334E-3
2.31419294299995837E-7	5.65741263092544422E-3
2.31488503304391191E-7	5.70198569696522206E-3
2.31570127653900304E-7	5.75489181286758544E-3
2.31621458969715821E-7	5.78821756227215634E-3
2.31676486019741557E-7	5.82389105454841793E-3
2.31745383803813887E-7	5.86827993831067207E-3
2.31814901137739859E-7	5.91265852723924734E-3
2.31865292270117784E-7	5.94447476744807624E-3
2.31919294299995871E-7	5.97812084439330604E-3
2.31988503304391092E-7	6.02051586919874371E-3
2.32070127653900293E-7	6.06950326280780939E-3
2.32121458969715855E-7	6.09972692219761381E-3
2.32176486019741546E-7	6.13157660032740193E-3
2.32245383803813965E-7	6.17072386300272235E-3
2.32314901137739938E-7	6.20954049578125655E-3
2.32365292270117907E-7	6.23735287165811414E-3
2.32419294299995904E-7	6.26692454643215768E-3
2.32488503304391347E-7	6.30464026726317428E-3
2.32570127653900194E-7	6.34909885007237129E-3
2.32621458969715755E-7	6.37726791644182534E-3
2.32676486019741446E-7	6.40778236317579442E-3
2.32745383803813732E-7	6.44647923576095039E-3
2.32814901137739882E-7	6.48624909980035724E-3
2.32865292270117852E-7	6.51569004601423085E-3
2.32919294299995849E-7	6.54785941429765739E-3
2.32988503304391159E-7	6.58994937351932375E-3
2.33070127653900183E-7	6.64080848053757578E-3
2.33121458969715745E-7	6.67349903913613041E-3
2.33176486019741480E-7	6.70915013574076546E-3
2.33245383803813722E-7	6.75443555158596709E-3
2.33314901137739872E-7	6.80073685665388794E-3
2.33365292270117797E-7	6.83461062963730459E-3
2.33419294299995794E-7	6.87111906690975882E-3
2.33488503304391015E-7	6.91800148828749073E-3
2.33570127653900084E-7	6.97325896316964933E-3
2.33621458969715690E-7	7.00785961034952276E-3
2.33676486019741336E-7	7.04474099922092112E-3
2.33745383803813578E-7	7.09044303359265982E-3
2.33814901137739817E-7	7.13592714941501960E-3
2.33865292270117875E-7	7.16844286911996598E-3
2.33919294299995828E-7	7.20277490071391657E-3
2.33988503304391138E-7	7.24597702537991939E-3
2.34070127653900251E-7	7.29583193360123161E-3
2.34121458969715768E-7	7.32659200786158848E-3
2.34176486019741459E-7	7.35906703947609486E-3
2.34245383803813745E-7	7.39908009827444246E-3
2.34314901137739851E-7	7.43885018878506887E-3
2.34365292270117820E-7	7.46744888399248197E-3
2.34419294299995906E-7	7.49799350301188561E-3
2.34488503304391127E-7	7.53712403948089182E-3
2.34570127653900284E-7	7.58344480091140483E-3
2.34621458969715846E-7	7.61289317048602143E-3
2.34676486019741626E-7	7.64489803544728730E-3
2.34745383803813867E-7	7.68558071966883816E-3
2.34814901137739795E-7	7.72739486498667993E-3
2.34865292270117720E-7	7.75831534613451534E-3
2.34919294299995718E-7	7.79206667896580996E-3
2.34988503304390850E-7	7.83612216214914348E-3
2.35070127653899963E-7	7.88911797452510832E-3
2.35121458969715569E-7	7.92299415444057598E-3
2.35176486019741260E-7	7.95979679202775969E-3
2.35245383803813324E-7	8.00635212849604727E-3
2.35314901137739740E-7	8.05366899667557590E-3
2.35365292270117665E-7	8.08809972806613331E-3
2.35419294299995663E-7	8.12505610257316668E-3
2.35488503304390706E-7	8.17230421215379010E-3
2.35570127653900130E-7	8.22766711685651764E-3
2.35621458969715647E-7	8.26213672782337838E-3
2.35676486019741382E-7	8.29873246145960763E-3
2.35745383803813624E-7	8.34392444657287236E-3
2.35814901137739774E-7	8.38869790036941332E-3
2.35865292270117699E-7	8.42058701697248502E-3
2.35919294299995741E-7	8.45419036845846072E-3
2.35988503304390873E-7	8.49643206213920621E-3
2.36070127653900119E-7	8.54512525605528417E-3
2.36121458969715681E-7	8.57515074289376678E-3
2.36176486019741416E-7	8.60689338208106847E-3
2.36245383803813613E-7	8.64611845618824049E-3
2.36314901137739763E-7	8.68520663456702380E-3
2.36365292270117733E-7	8.71338384921049069E-3
